degree,label,gene_list
379,0,ZFP92
232,0,SPSB2
1632,0,ARF6
766,0,ZNF701
1658,0,ST14
908,0,UBR3
83,0,DNAH8
836,0,FAM127B
8,0,TUBA3C
1478,0,ARPC1B
278,0,ATP12A
735,0,RAB4A
1371,0,ARHGDIB
1170,0,COPS2
1364,0,NUP54
11,0,RPA4
88,0,OR1K1
467,0,OR52D1
399,0,LRIT2
561,0,PLEKHA6
972,0,ARPC5L
648,0,PPP2R4
1367,0,GAS8
18,0,INS
1886,0,PREPL
255,0,SMC6
862,0,NLGN4X
381,0,PKN1
470,0,FZD6
563,0,DMGDH
576,0,TRIP12
628,0,FAM102B
805,0,MRPL35
990,0,HINT3
1129,0,PGK1
1263,0,MST1
801,0,ASGR2
1045,0,CCDC106
212,0,CHP2
562,0,TBCE
261,0,WDR20
816,0,DVL1
140,0,LBX2
387,0,IQSEC1
163,0,ACAD8
267,0,STK32C
534,0,ABHD8
236,0,EEF1G
79,0,ALOX15
389,0,KDELR1
23,0,TACR3
375,0,GPR31
919,0,KIAA0040
684,0,SPATC1
337,0,ZNF770
73,0,HLA-DRB5
243,0,SLCO1A2
159,0,TDRD7
227,0,SLC7A6
146,0,SLC22A9
496,0,USP4
17,0,CYP4A22
923,0,GPRC5B
52,0,DCUN1D1
2016,0,LRCH2
1299,0,ISCA1
228,0,ACAN
713,0,CCDC67
47,0,GLUL
50,0,MFSD2B
215,0,SIM2
1384,0,APBB1IP
260,0,PPM1B
661,0,PSAT1
605,0,SELL
397,0,PCGF6
594,0,RGS12
661,0,HSD11B2
577,0,GRM7
749,0,MRPL20
1013,0,ARV1
927,0,ZC3HAV1L
859,0,IGFBP5
1322,0,RTKN2
108,0,PEX26
289,0,OR51G1
143,0,JUNB
937,0,CNOT2
207,0,DUSP8
270,0,SNX4
356,0,GSX2
555,0,SLC5A1
507,0,CMIP
1496,0,GABPB2
571,0,ENPP6
367,0,GALNT18
146,0,ZNF784
186,0,SLC7A5
262,0,COX11
1879,0,DCLK2
311,0,PEX3
407,0,FTSJ2
863,0,KLF3
352,0,CENPN
1759,0,PPP1R12A
316,0,PCSK9
248,0,EAF1
628,0,GIGYF2
400,0,PRR19
2200,0,PRRT2
533,0,DDB1
399,0,DKK2
639,0,KPNA6
584,0,MPPED2
196,0,MAD1L1
265,0,RAPGEF1
1054,0,PI4KB
255,0,ACOX3
460,0,KAT5
127,0,PRG3
446,0,GEMIN2
248,0,GRM8
473,0,ANG
3,0,USP41
527,0,SULT4A1
501,0,FSCN1
196,0,C8orf48
1071,0,PTPRS
322,0,RPS6KA2
366,0,MESDC2
259,0,RC3H1
813,0,IGF2R
605,0,TESK2
1747,0,ZNF519
1580,0,MAPK8IP1
1232,0,VASP
485,0,XRCC2
855,0,KIN
633,0,CASP6
951,0,PKP3
863,0,RSBN1
2,0,OR4K14
344,0,PNPT1
823,0,TGS1
215,0,NHLH1
992,0,FARSA
394,0,AADAT
2,0,TSPYL6
945,0,RAB25
132,0,SPTA1
680,0,RSRC1
1487,0,HLA-B
19,0,KIF25
749,0,ORAI1
447,0,SAP30
733,0,TRIM25
304,0,RPP21
763,0,EMP2
26,0,CDSN
432,0,PDE12
621,0,RPS6KA3
540,0,GART
764,0,SERP1
1224,0,CRIM1
35,0,TAF11
353,0,CS
416,0,IQSEC2
936,0,GZMB
934,0,TRPV6
757,0,NUP155
400,0,HYAL2
423,0,HNF1B
556,0,PFKL
223,0,PDE6D
474,0,COX6A1
264,0,GLUD2
2087,0,DMWD
303,0,ATP5G2
2144,0,BBS1
396,0,FBXO28
1485,0,GAK
434,0,MYBL1
20,0,FAM118A
1281,0,TACC3
607,0,FKTN
286,0,FZD9
209,0,KPNA1
1135,0,PSTK
1234,0,VAPB
164,0,VLDLR
1318,0,MICAL1
309,0,EIF3H
911,0,IARS2
235,0,MC5R
504,0,DPP7
63,0,GDF2
928,0,PAWR
256,0,RPS10
1517,0,ATP6V0B
1139,0,NXF2
1129,0,DCAKD
1294,0,RSU1
81,0,KCND3
370,0,GLYR1
483,0,ZUFSP
441,0,ZNF93
345,0,BCO2
1465,0,CAP2
56,0,ANKH
406,0,MND1
248,0,ALDH1L2
124,0,OR1L8
15,0,SPRR2D
548,0,TP53INP1
252,0,CLU
255,0,C1GALT1
921,0,PRRX2
455,0,RHOXF1
930,0,KCNQ4
481,0,ZDHHC3
459,0,APOL1
400,0,SPERT
319,0,SPATA2L
1090,0,MTBP
813,0,SRP14
343,0,HLA-DQB1
659,0,ZNF768
713,0,KCNH8
416,0,FRZB
991,0,SUCLG1
1778,0,PASK
281,0,TSPAN31
55,0,SCN4A
361,0,IL11RA
6,0,PLA2G2F
276,0,AKR1D1
171,0,CDKN3
1167,0,AGPAT3
475,0,TNPO1
732,0,DCTN6
1114,0,HAP1
135,0,IER2
207,0,SLC18A1
556,0,GNG5
1346,0,CBX7
358,0,C11orf16
883,0,ARHGEF6
72,0,DLX1
382,0,KCNMA1
227,0,TMEM196
1021,0,CBR3
1668,0,CWC27
633,0,NCAPD3
201,0,SLC26A9
1520,0,MAN2B1
1358,0,ZNF280B
17,0,CPN2
596,0,COG3
1285,0,TMEM9
964,0,PRPF4B
994,0,ZNF91
554,0,MARCO
829,0,RAB37
296,0,ARL6IP4
696,0,SNCA
830,0,MAGED1
1684,0,CD96
703,0,RRBP1
287,0,RPS24
644,0,CDH5
892,0,GRIK2
12,0,XRCC6BP1
593,0,HR
861,0,EHMT1
1146,0,ELOVL1
293,0,PDGFD
567,0,SPAG4
19,0,IFNA13
379,0,MAGEA3
915,0,SIPA1L3
168,0,WHSC1
163,0,GABRG2
1786,0,AZIN2
577,0,PXN
287,0,ERLIN2
884,0,DNAJC5
1232,0,EPN2
1523,0,MAPK13
381,0,CNGA2
784,0,APOBEC3F
499,0,ZNF121
666,0,GGA2
256,0,NT5C
1356,0,GRAMD1C
374,0,TMEM203
455,0,ORC6
75,0,DYDC2
277,0,DOCK5
130,0,UBA3
419,0,UBE2U
30,0,FOXD2
35,0,CHRM5
287,0,RNFT1
857,0,PDCD1
1162,0,NLRP6
94,0,HSPH1
365,0,ANKRD27
397,0,NOTUM
169,0,NRARP
613,0,HLA-G
297,0,DPY19L1
360,0,ZNHIT3
511,0,CTNNBIP1
12,0,LRRN4
1527,0,OGFOD2
198,0,SPTY2D1
42,0,IRF2BPL
611,0,GJB1
1065,0,SIGLEC7
574,0,HELZ
1476,0,OSR2
1028,0,C14orf2
278,0,MMP7
1444,0,F2RL1
938,0,KIAA0195
174,0,PSEN2
732,0,ISCU
1396,0,ITGA4
978,0,C2CD3
1344,0,SF3A2
833,0,PDE6C
72,0,SLCO1B1
429,0,OPN5
149,0,DIRAS2
72,0,KCNE2
818,0,ZNF587
380,0,C7orf26
199,0,EAPP
12,0,SLC26A3
270,0,COL28A1
661,0,POM121C
1545,0,LRRC56
673,0,KLRC1
307,0,COPB2
896,0,SNAP25
597,0,MAP1LC3A
1019,0,DONSON
617,0,BCL7B
729,0,CMYA5
1526,0,CNTNAP1
305,0,EMID1
367,0,LECT2
616,0,TFAP2A
387,0,GMPPA
47,0,HSD17B6
1343,0,S100A11
1947,0,MAP1A
101,0,THAP8
339,0,MYO7A
1241,0,SRSF5
497,0,IGLL1
56,0,CHMP1B
62,0,MEGF9
1115,0,SLC32A1
841,0,WDR34
402,0,ATXN3L
562,0,ELAVL2
474,0,ZNF3
224,0,SPTB
805,0,ITPR3
889,0,TRIT1
625,0,PLAGL2
2,0,OR6C1
1182,0,SMTN
1326,0,ZYG11B
1602,0,KMT2E
2,0,OR4C6
203,0,SLC29A3
539,0,NDUFAF3
907,0,CIAPIN1
456,0,RAB5B
287,0,PYROXD2
811,0,SIGLEC12
585,0,GPR6
836,0,AMIGO2
821,0,LITAF
224,0,TNFSF9
1199,0,MRPS15
334,0,RNF139
867,0,PSMC3
325,0,VEPH1
530,0,PPP1R7
1127,0,ZMYM6
291,0,SSR1
540,0,EBAG9
1529,0,TNS1
396,0,PLCZ1
703,0,WRAP53
257,0,ZDHHC19
921,0,BANK1
87,0,METTL11B
696,0,FPR3
1281,0,RCOR2
284,0,THOC5
613,0,PEX10
632,0,CBX4
670,0,PHF8
237,0,ESRRB
585,0,PDSS2
323,0,GEMIN6
206,0,PGAM1
1242,0,C11orf30
598,0,FGGY
945,0,TXNDC17
58,0,SLC25A28
474,0,UGCG
1105,0,NOTCH3
340,0,KRT28
415,0,E2F1
77,0,B3GAT2
273,0,HS3ST2
1380,0,LY75
1003,0,TRIM59
615,0,TOMM40
635,0,CDC42EP2
457,0,ZNF823
377,0,TUSC1
568,0,ZNF131
9,0,LEP
608,0,THAP6
145,0,TMEM19
1244,0,KLHDC7B
1522,0,NDUFB11
316,0,NEURL1
238,0,PDE2A
379,0,HPRT1
783,0,PGLYRP4
2,0,HIST1H4G
698,0,ZNF134
1345,0,TCTEX1D2
97,0,PDGFA
405,0,NRIP3
147,0,ZBTB7A
26,0,ANKRD2
2,0,FATE1
1271,0,TARBP2
1399,0,SOX3
493,0,PLAT
844,0,SLC44A3
755,0,NRP1
1112,0,PEBP1
283,0,ZC3H12C
451,0,FCF1
115,0,HOXC9
431,0,ARIH2
619,0,IMP4
607,0,KRT72
246,0,MARK4
153,0,WASL
596,0,SLC16A4
3,0,OR9G4
1377,0,FAM83H
2264,0,ZFP90
691,0,TRIOBP
133,0,ZNRF1
138,0,ZNF747
464,0,RGPD6
839,0,SGSH
361,0,AP2A1
1911,0,PTRF
1055,0,KATNA1
881,0,GREB1
739,0,CEBPE
421,0,ACTG1
1253,0,EPS8
577,0,ABCF2
237,0,ING1
649,0,ARID3A
429,0,PPP2R2B
1795,0,FER
980,0,HLA-DOA
340,0,SLC36A4
1116,0,FMNL3
222,0,NPTX1
633,0,KRT8
457,0,MSMO1
11,0,BMP10
214,0,MFAP3
297,0,MAP3K2
159,0,CPEB2
384,0,TMEM143
319,0,PDIA3
345,0,MGST3
733,0,ADCYAP1R1
676,0,EML2
1253,0,KIF5A
375,0,GATM
7,0,CFHR1
156,0,SAP130
19,0,CLDND2
90,0,PSME4
399,0,USP29
250,0,LGALS16
361,0,PRSS48
292,0,C8orf33
218,0,HTR3D
1353,0,COX7A1
41,0,FAM196B
176,0,ARFGAP2
77,0,DUSP13
49,0,OR5T2
1075,0,PIP5K1C
774,0,PLEKHA4
878,0,NUP107
66,0,BCL2L1
1089,0,MRPL24
246,0,POLRMT
887,0,ACY3
23,0,NKRF
26,0,DEFB4A
743,0,CCDC88A
375,0,NRBP2
221,0,SCFD1
734,0,FBXW5
960,0,MBOAT7
298,0,DEAF1
381,0,FABP3
314,0,DCUN1D3
164,0,PDZD11
97,0,EIF3C
921,0,CELSR2
240,0,NR4A1
526,0,TNP2
268,0,ASCL1
2,0,HRH4
372,0,CYP2C19
224,0,PTCD2
13,0,KRT6B
629,0,BCL7C
1515,0,TRIM23
461,0,SORD
2,0,TSSK1B
1100,0,CARD14
966,0,OPTC
182,0,CENPB
355,0,DHPS
158,0,CA14
206,0,TNNT3
82,0,FBN2
827,0,SENP5
178,0,TAF9
218,0,ITPK1
43,0,INTS6
753,0,UGT1A1
317,0,TTC19
1161,0,ATP2C2
343,0,HSPB1
1206,0,MRPS7
522,0,TRIM29
388,0,IL23R
887,0,LRRC61
520,0,FAM81A
11,0,ADAM29
98,0,OR51I2
743,0,MOB4
399,0,RPS6
115,0,DAPK1
267,0,HIST2H2BF
1321,0,RILPL2
1226,0,TPRN
641,0,TTC16
282,0,CLDN1
679,0,PDLIM5
517,0,COL9A2
1260,0,CAP1
238,0,OPTN
1020,0,COPS6
902,0,TAS2R4
1159,0,ACOX1
556,0,ACAA2
831,0,DUSP11
398,0,ATP6V1F
41,0,MAFA
71,0,OPN4
1171,0,TRIM17
313,0,PHTF2
727,0,COL15A1
1363,0,USP21
646,0,PISD
845,0,TICRR
1090,0,CD300C
9,0,COL10A1
85,0,PYDC1
619,0,AASS
680,0,BGLAP
377,0,AS3MT
1805,0,PRR3
318,0,RBFOX1
726,0,DNAJB2
1588,0,SPN
492,0,CETN3
218,0,AP3B1
774,0,PEAK1
164,0,TCAP
263,0,TADA1
419,0,IL5RA
620,0,GRK6
563,0,SPAG17
205,0,TDG
536,0,SKIV2L
590,0,KIAA0319
494,0,MID1
509,0,LSM3
994,0,DRP2
354,0,ADCY1
623,0,UTP11L
482,0,TIFA
571,0,FZD10
103,0,SLC22A11
794,0,SKA3
1020,0,DNAH9
1781,0,ZNF529
1174,0,ZNF212
401,0,PPIL3
543,0,PMVK
309,0,DNAJC24
1151,0,LTBP2
1287,0,MYL9
466,0,DEDD
462,0,RGS9BP
84,0,F11
1755,0,IL2RG
823,0,AKAP8L
208,0,DBR1
475,0,ELF5
766,0,HNRNPUL1
864,0,PIGQ
2002,0,TCEA2
1294,0,TJP3
1611,0,SLAMF1
1948,0,TWSG1
407,0,NDUFA11
28,0,PORCN
431,0,DDI1
747,0,CISD2
477,0,FAM109B
1673,0,RASSF7
1376,0,SNAP91
604,0,ADAM19
1189,0,PIK3CD
75,0,HERC6
272,0,TUBB2B
497,0,ALDH1B1
48,0,LRRC69
773,0,CAT
552,0,PF4
1188,0,BAZ2A
682,0,NUDT18
101,0,SLC5A7
1362,0,CEP135
129,0,CEND1
569,0,GUCA1A
402,0,NRBP1
34,0,FAM104A
867,0,PPP1R9A
1153,0,SGSM2
2,0,TSSK2
237,0,HIST1H4F
1014,0,SLC37A2
439,0,GTF3C3
686,0,HOXD9
317,0,GANAB
1058,0,CAB39L
1000,0,DECR1
206,0,THOC6
273,0,PHGDH
176,0,TNFRSF10D
351,0,CALML6
1052,0,HSPA9
8,0,SMCP
56,0,ZXDB
536,0,SEC61B
1481,0,IL2RB
1009,0,STK10
43,0,UPK1A
262,0,RTN4
20,0,DSG1
1616,0,ZNF296
570,0,ZNF44
48,0,SLC1A3
1188,0,CNPY4
354,0,ZNF81
32,0,MYLPF
871,0,P2RX4
850,0,MT-CO2
247,0,SRPK2
146,0,ST6GALNAC2
38,0,NPBWR2
205,0,DNAJC2
1305,0,FXYD1
1448,0,COL5A1
428,0,VTA1
2,0,PSG2
10,0,OR8H1
689,0,ITGA2B
2,0,PTH
1013,0,ATAD3B
431,0,NUDT3
566,0,URB1
33,0,TMEM115
530,0,NRGN
301,0,NOV
486,0,KCNE4
1002,0,PIP5KL1
472,0,GCM1
600,0,ASB6
115,0,FFAR1
203,0,AKR1C1
566,0,ZNF718
566,0,SF3B3
779,0,POLR1C
768,0,OVCA2
830,0,HSPB8
208,0,GTF2A2
44,0,GATA5
553,0,NXN
440,0,ZNF20
1210,0,ZYX
189,0,PON1
304,0,ZMPSTE24
417,0,MCEE
595,0,TGFBI
350,0,LPIN3
714,0,ALKBH7
37,0,SIKE1
308,0,CCDC90B
2128,0,ARHGAP33
1501,0,RAC2
9,0,GABRR1
792,0,HERC1
276,0,BST2
178,0,ZBTB43
20,0,HIST1H3I
91,0,NOS1AP
1532,0,MYH7B
182,0,POLR3K
284,0,IPMK
1364,0,SRSF9
902,0,TCFL5
1383,0,SPTAN1
329,0,EIF2B2
326,0,MRPL11
696,0,FHL2
255,0,UBLCP1
898,0,DNAJC8
1008,0,CDC45
245,0,ISG20L2
265,0,TMEM176A
280,0,CCNJ
100,0,MTUS1
1407,0,FAAH2
2082,0,TMEM8B
334,0,EIF1AD
553,0,TMEM27
626,0,CBLL1
293,0,CALM1
563,0,UGT2A3
41,0,PLA2G4E
1381,0,BLK
391,0,ZMIZ1
482,0,TRIM41
32,0,NPFFR2
1060,0,NDST2
646,0,MRPL22
384,0,STAMBPL1
365,0,EIF2B4
577,0,PDE7B
1335,0,WHSC1L1
722,0,DNAJC11
795,0,SRPK1
610,0,GLRB
544,0,RNF25
314,0,CA8
1915,0,MPP2
34,0,FGF23
359,0,IRAK2
271,0,SEH1L
420,0,GAR1
267,0,RNF182
450,0,ARL8B
172,0,RPS29
227,0,AGO1
1415,0,TAOK1
202,0,TBX15
198,0,SNAI1
1542,0,TTC8
432,0,RAB11A
609,0,WNT10B
2142,0,ZNF471
455,0,PTK2
57,0,PIN4
78,0,RABEPK
1158,0,DHX35
669,0,PPP2R2C
587,0,TSN
373,0,ANKMY2
1323,0,TSPO
1431,0,CSK
1903,0,GNPDA2
64,0,MOGAT1
1202,0,TMEM141
1266,0,DPM2
623,0,ZBED2
282,0,CCNK
1503,0,HELLS
1066,0,MAP3K7
757,0,RSPO1
56,0,GLTP
261,0,SLC23A3
866,0,E2F7
582,0,BOLL
1008,0,TMEM177
144,0,CDC37
396,0,HRH2
755,0,NAA15
293,0,APPL2
759,0,COMMD4
1123,0,WDR60
144,0,RNGTT
715,0,VDAC2
44,0,CALML3
1206,0,ZNF14
243,0,CHRAC1
1072,0,TACR1
1377,0,PIGG
1000,0,RNMTL1
1095,0,HLA-DPA1
242,0,ATOX1
1497,0,PRICKLE2
1547,0,TAPBP
1687,0,SERP2
1109,0,PNN
551,0,FAM183A
755,0,PCGF2
106,0,FAH
867,0,RUFY4
1388,0,COPS4
580,0,ABCC6
769,0,DCP2
1446,0,TTC5
166,0,RNF141
78,0,CHRNA5
175,0,TRIM58
136,0,FABP6
1973,0,ARHGAP30
956,0,CYP2R1
181,0,LHX3
502,0,GPRIN1
491,0,GPD1L
365,0,SLC22A3
12,0,PRM2
59,0,CAMK1D
5,0,WNT9B
264,0,GIPC1
2,0,OR7C2
841,0,NCR3
70,0,PYY
6,0,LACRT
752,0,NFKBIB
703,0,KRT23
340,0,GNL3
1172,0,DNAL4
1435,0,CCDC14
214,0,CCDC85C
365,0,RNF157
1092,0,TCEB1
5,0,OR5W2
228,0,TMC7
225,0,ZNF282
323,0,STXBP3
1013,0,PRICKLE1
391,0,CD2BP2
648,0,PPP4R4
1030,0,FCRL3
1251,0,ABCD4
1345,0,FILIP1
871,0,ANGPT2
1045,0,LSP1
814,0,KISS1
813,0,COL4A6
544,0,ZNF341
965,0,PARP11
503,0,THADA
9,0,SLC26A7
748,0,WDR1
158,0,DDX59
1136,0,C6orf136
1328,0,NASP
596,0,PPFIA4
897,0,TEAD3
536,0,PCIF1
1368,0,PRELID1
424,0,DHDH
1486,0,RFXAP
245,0,SULT1C2
1059,0,NPHP4
825,0,SYNPO
86,0,HPD
305,0,PSMD13
1569,0,SBF2
506,0,BLOC1S6
632,0,THAP2
1512,0,ZNF226
175,0,GALNT10
508,0,SERPINI1
2,0,OR10H3
1293,0,MRPL37
488,0,SLC25A44
1118,0,WDR48
516,0,PIM3
1266,0,COLGALT1
255,0,GALT
314,0,UBE2N
2,0,CST9
1023,0,DTL
141,0,MERTK
10,0,RGPD5
886,0,MIB2
1497,0,PNISR
528,0,ALS2CL
903,0,PDZD2
1516,0,LRP12
1253,0,ZWINT
823,0,KLHDC2
350,0,SAE1
96,0,SLC9A3R2
31,0,IL12A
837,0,SEC22A
743,0,ABAT
386,0,TMEM70
816,0,FURIN
122,0,ABHD2
1421,0,DIDO1
60,0,KRT16
897,0,GEM
1084,0,GLIS2
699,0,SFRP1
170,0,ARL6IP1
659,0,PPARA
424,0,DHH
2114,0,UNC93B1
877,0,IL24
262,0,PREB
178,0,NDST3
972,0,LIME1
163,0,RASSF9
149,0,IL22
1541,0,PARK2
1376,0,ZNF423
403,0,PRDM9
437,0,GNB1
832,0,OSMR
211,0,MYO1H
364,0,ENPP1
454,0,IL1RL2
1022,0,GNG4
422,0,KIAA1191
1272,0,ANKRD45
918,0,PSMA7
864,0,APBA2
752,0,RAB32
1502,0,NDN
55,0,KIF26A
665,0,SCNN1G
260,0,ZNF786
882,0,STARD13
997,0,SETD5
116,0,OR2B6
295,0,KCNJ4
1105,0,EPHA10
202,0,RPL38
419,0,CYP4F2
232,0,PIP4K2C
300,0,PYGB
425,0,ARSJ
225,0,BPNT1
136,0,SLC35E1
421,0,SNAPC1
293,0,CDK18
737,0,LRRC47
955,0,GTF3C6
3,0,ACSM2B
633,0,IPP
476,0,HCFC1R1
43,0,ZCCHC14
2,0,SEBOX
511,0,GSDMB
39,0,IGFL3
10,0,ASCL3
669,0,ZNF821
1189,0,FAM172A
676,0,C1QB
682,0,NT5M
1670,0,LHFP
1337,0,DSE
597,0,PIGR
660,0,MAST1
675,0,RAPGEF3
2,0,TAS2R8
1532,0,EPHA1
593,0,PNKD
185,0,HOXA5
383,0,PTS
851,0,PIK3C3
1115,0,DEGS2
664,0,IDS
1177,0,COX6B1
523,0,MGAT2
486,0,NRG2
184,0,LPO
126,0,MTCH1
1768,0,SUPT3H
385,0,ZFYVE19
141,0,ZNF563
1049,0,CCRL2
500,0,POLR2H
872,0,NDUFA10
25,0,CSRP3
680,0,DDT
483,0,NCAPH2
467,0,NUP37
67,0,TIRAP
1422,0,ARHGAP6
581,0,ZC4H2
275,0,IDH3G
2,0,OR52W1
480,0,POTEI
588,0,GLRA2
50,0,ADRA2B
883,0,USP13
310,0,SNAP23
549,0,YWHAB
124,0,IL12RB2
708,0,XKR7
2,0,TKTL2
1019,0,NDUFB5
1941,0,SRRM1
540,0,TRIM28
849,0,KIAA1522
374,0,CDC42BPB
469,0,NAALADL2
2,0,OR2Z1
1064,0,ITGB1BP1
1532,0,LY9
247,0,LALBA
294,0,NOL3
1533,0,CD5
1070,0,ING4
1009,0,FCGR2A
905,0,KIF3B
1663,0,ZBTB47
425,0,HDLBP
503,0,TRIM6
1151,0,NLRP2
363,0,RCHY1
196,0,FOXN2
1173,0,SPTBN2
1790,0,NUP210
767,0,MGAT4B
165,0,HIST1H2BD
968,0,MZB1
430,0,ZNF830
266,0,CCK
187,0,FNIP2
593,0,MIP
4,0,OR1I1
563,0,MRPL52
280,0,FUT5
481,0,ZKSCAN5
1185,0,NCDN
1556,0,AKAP12
17,0,SERPINB4
924,0,SYT9
483,0,DACH2
29,0,SFR1
1211,0,FAM178A
881,0,RDX
26,0,NEU2
370,0,TIMP1
187,0,MUC12
781,0,TRIM32
1453,0,DOPEY1
200,0,MT1M
603,0,HN1L
366,0,PSRC1
943,0,ZMYM5
215,0,CLCA4
1059,0,GTF3A
664,0,MORN5
62,0,DIABLO
391,0,OCA2
1100,0,SMCHD1
7,0,MYL3
9,0,OR1A2
1163,0,MINK1
746,0,VPS11
1229,0,CNTROB
237,0,TAB3
1410,0,CNOT4
573,0,PDCD11
409,0,GRIN3B
1469,0,CASKIN1
769,0,PLSCR1
706,0,DEFA4
134,0,APOE
201,0,HOPX
453,0,MCCC1
1146,0,LAD1
1295,0,CD53
1431,0,IQCE
599,0,FAM107B
109,0,TFPI2
73,0,CCL8
1210,0,NAGK
830,0,NOX4
130,0,TRIM35
30,0,CYB5R1
371,0,PLEC
425,0,MED19
644,0,GRIK3
559,0,CDC23
2,0,MLNR
673,0,DPYSL5
283,0,IKZF2
450,0,LIG4
417,0,WDR36
247,0,SLC8A1
45,0,IL3
397,0,ATP6AP1
1154,0,CLK3
890,0,CD1A
1561,0,ZFYVE21
295,0,FGF9
74,0,MAP3K14
374,0,RARB
1100,0,GPR18
1231,0,LPXN
760,0,NEDD9
631,0,MYCBP2
679,0,KIF21A
419,0,NAP1L4
619,0,CSNK1G3
1363,0,ATP5J
652,0,TACSTD2
1406,0,CYP4F3
143,0,MSLNL
600,0,MAGEA11
39,0,CEACAM8
1022,0,NDUFAF4
8,0,NTS
331,0,GNAT2
19,0,C1D
322,0,HNRNPK
806,0,DIO3
1028,0,GRAP
1076,0,RNF135
732,0,INO80D
644,0,MS4A3
511,0,RNF19A
537,0,MTFR1
861,0,DCDC2
433,0,MMP17
331,0,MMP24
1083,0,SUN1
770,0,RUNDC3A
1553,0,SKP1
62,0,CALCR
35,0,FGB
2344,0,DMTF1
1342,0,CCDC57
31,0,SULT2A1
1631,0,CASP4
16,0,MYO1A
157,0,RNF103
421,0,VARS
444,0,CYP2E1
883,0,RBM45
18,0,TTPAL
19,0,OR51B4
79,0,OR2W3
609,0,NCAM2
373,0,THY1
1211,0,GPR55
808,0,DDX56
564,0,FMO2
582,0,CDC42EP5
1128,0,ZNF383
631,0,ASIC2
198,0,NR3C2
1026,0,MMP19
334,0,SEC16A
3,0,HIST1H4C
809,0,ASPHD2
458,0,DRG2
828,0,FAM13C
876,0,ACSL5
197,0,ANK3
1403,0,WBP1
301,0,IFIH1
594,0,GFI1B
180,0,KCNC1
962,0,FAM162A
505,0,SGK2
1105,0,NR2C2
79,0,ZCCHC10
26,0,KCNQ5
128,0,LRPAP1
1181,0,SYNRG
854,0,LGI2
271,0,SLC15A4
455,0,HSPA8
455,0,TUBGCP4
602,0,AMOT
210,0,SNRPF
1050,0,BZRAP1
748,0,NKD1
694,0,SPCS1
418,0,CLIP2
458,0,CGB7
134,0,LMX1A
1716,0,LONRF2
1655,0,E2F2
774,0,TSR1
381,0,GLIS3
179,0,SETD8
780,0,SLC34A3
200,0,TTC9C
1299,0,RAB11FIP2
1055,0,PNPLA4
715,0,TM7SF2
67,0,RABAC1
751,0,TNFRSF25
4,0,CHRNG
596,0,ZFP36
710,0,ITGB5
202,0,LGALS8
10,0,TEX12
224,0,OR5D18
886,0,ATP9B
307,0,ST6GALNAC3
402,0,NOP56
707,0,NANOS1
965,0,HK3
185,0,KCNJ2
1764,0,PRKD2
511,0,PLEKHG5
187,0,TPRA1
471,0,SELK
634,0,PPM1E
153,0,MYH13
249,0,SPAST
334,0,ADAM10
238,0,HIST1H2AB
183,0,UAP1
375,0,KCNJ14
257,0,ENTPD4
896,0,GLRX2
824,0,KDM2A
4,0,OR6Y1
863,0,CXADR
687,0,BOLA2
416,0,SPO11
886,0,ZNF774
440,0,CTSB
881,0,KIF22
1745,0,DLG4
1022,0,HDGFRP2
385,0,TRIM5
68,0,CBWD2
198,0,PKD1L1
682,0,KDM3B
198,0,CUEDC1
326,0,TAX1BP3
546,0,PNMA6A
58,0,ASPA
990,0,EMP1
259,0,DHRS2
658,0,OR8S1
326,0,HHLA2
1287,0,RIF1
2026,0,MAP4K5
274,0,TCTA
318,0,PRTN3
699,0,PRKDC
354,0,COMMD3
859,0,ASCC2
68,0,ACSM5
726,0,CD302
1198,0,ARFGAP1
369,0,CENPP
877,0,TMEM140
733,0,ROR1
1298,0,GAS1
1163,0,NFIC
255,0,AGA
68,0,HBB
1757,0,MEIS3
322,0,MICA
218,0,ALKBH3
398,0,MARCH9
1099,0,ZBTB12
653,0,PPP2R3A
967,0,ANGPT4
1159,0,ZNF639
1410,0,ORAOV1
104,0,CRISP3
11,0,KRT14
185,0,POLR3H
892,0,HSPA4
286,0,NFKBIL1
285,0,CPPED1
548,0,GID8
863,0,C10orf82
317,0,SRCAP
90,0,NAT6
72,0,CFHR4
221,0,ZNF35
460,0,ECHDC3
892,0,RESP18
78,0,KIF24
311,0,EIF4B
739,0,SLC39A6
1577,0,TCF7L1
336,0,SLC22A5
233,0,PIGH
1105,0,BSCL2
1223,0,PIK3AP1
266,0,FHOD1
801,0,KLK10
398,0,TMEM104
247,0,GP6
522,0,ARHGAP1
652,0,CLYBL
1090,0,PODXL2
886,0,COPZ2
57,0,FOXD4L1
151,0,ASH2L
627,0,FMO5
83,0,ATP6V0D2
384,0,MKNK2
384,0,MT-ND5
169,0,NRIP1
166,0,ZNF562
610,0,KIAA0430
781,0,RALGAPB
375,0,RHEBL1
110,0,DAND5
290,0,MOCS3
234,0,STX8
258,0,FBXW2
1111,0,TMEM201
490,0,ECT2
743,0,SEMA4D
1126,0,TSHZ1
769,0,ANKRD46
569,0,ARL4A
1014,0,PHPT1
45,0,TICAM2
293,0,XK
24,0,GP2
930,0,SMARCD3
1232,0,WDR55
42,0,MPP4
1226,0,IFT20
427,0,THBD
1212,0,DALRD3
726,0,HIAT1
1418,0,GSTO2
89,0,RNF165
941,0,WISP2
36,0,G6PC
1145,0,MED30
540,0,LAP3
619,0,POLL
