gene_hsapiens_stress_down,hsapiens_stress_down_Fraction_sp_less4,hsapiens_stress_down_Fraction_sp_less3,hsapiens_stress_down_Fraction_sp_less2,hsapiens_stress_down_Fraction_sp_1,hsapiens_stress_down_Fraction_sp_0
TSLP,1.0,1.0,1.0,0.0,1.0
PRSS8,0.1417839255902695,0.04579060338659671,0.012878607202480324,0.012759360839494395,0.00011924636298592893
RB1,0.0,0.0,0.0,0.0,0.0
MC4R,0.0,0.0,0.0,0.0,0.0
MAT2A,0.0,0.0,0.0,0.0,0.0
HEG1,0.05819222513713332,0.014905795373241116,0.0007154781779155736,0.0007154781779155736,0.0
MAT2B,1.0,1.0,1.0,0.0,1.0
CASC3,0.03613164798473647,0.0013117099928452182,0.0,0.0,0.0
CASC1,0.15478177915573574,0.04674457429048414,0.007393274505127593,0.007393274505127593,0.0
ARR3,0.0,0.0,0.0,0.0,0.0
CASC5,0.10565227760553303,0.015740519914142617,0.0017886954447889339,0.0017886954447889339,0.0
CASC4,0.11948485571190079,0.027545909849749584,0.0011924636298592892,0.0011924636298592892,0.0
PXMP2,0.008227999046029097,0.0013117099928452182,0.00023849272597185786,0.00023849272597185786,0.0
PXMP4,1.0,1.0,1.0,0.0,1.0
NUDT13,0.0,0.0,0.0,0.0,0.0
MYEOV2,0.01764846172191748,0.00333889816360601,0.00023849272597185786,0.00023849272597185786,0.0
CYP2C18,0.06952062962079657,0.019437157166706416,0.0008347245409015025,0.0008347245409015025,0.0
FAM160A2,0.0395897925113284,0.006558549964226091,0.00011924636298592893,0.00011924636298592893,0.0
NAALADL2,0.0,0.0,0.0,0.0,0.0
KNCN,0.022060577152396853,0.005485332697352731,0.0009539709038874314,0.0009539709038874314,0.0
FAM50B,0.1340329119961841,0.022656808967326497,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
NME1-NME2,0.0027426663486763655,0.0008347245409015025,0.0,0.0,0.0
AQP7,0.0003577390889577868,0.00011924636298592893,0.0,0.0,0.0
AQP4,0.0,0.0,0.0,0.0,0.0
AQP5,0.01776770808490341,0.0007154781779155736,0.00011924636298592893,0.00011924636298592893,0.0
AQP2,0.0,0.0,0.0,0.0,0.0
AQP3,0.12318149296446458,0.03374672072501789,0.0025041736227045075,0.0023849272597185785,0.00011924636298592893
AQP8,1.0,1.0,1.0,0.0,1.0
RHAG,1.0,1.0,1.0,0.0,1.0
GUCY1B3,0.1162652039112807,0.03565466253279275,0.0009539709038874314,0.0009539709038874314,0.0
LZTR1,0.09730503219651801,0.01776770808490341,0.0004769854519437157,0.0004769854519437157,0.0
CEP164,0.14226091104221322,0.048652516098259005,0.005008347245409015,0.005008347245409015,0.0
ADORA1,0.0,0.0,0.0,0.0,0.0
ADORA3,0.045313617934652994,0.012163129024564751,0.0004769854519437157,0.0004769854519437157,0.0
RESP18,0.01466730264726926,0.0036966372525637967,0.0007154781779155736,0.0007154781779155736,0.0
BTNL2,0.0,0.0,0.0,0.0,0.0
ACTC1,0.0,0.0,0.0,0.0,0.0
DSN1,0.012759360839494395,0.00023849272597185786,0.0,0.0,0.0
FHL2,0.0,0.0,0.0,0.0,0.0
FHL3,0.08561888862389697,0.012043882661578822,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
FHL1,0.1817314571905557,0.056165036966372525,0.006916289053183878,0.006797042690197949,0.00011924636298592893
FHL5,0.12258526114953494,0.03648938707369425,0.0017886954447889339,0.0017886954447889339,0.0
FTH1,0.02122585261149535,0.0009539709038874314,0.0,0.0,0.0
ZNF248,0.1352253756260434,0.05175292153589316,0.0053660863343668016,0.005246839971380873,0.00011924636298592893
PAWR,1.0,1.0,1.0,0.0,1.0
RAD51D,0.05843071786310518,0.00882423086095874,0.0,0.0,0.0
RAD51C,0.13200572382542333,0.01800620081087527,0.0004769854519437157,0.0004769854519437157,0.0
GATAD2B,0.0144288099212974,0.0014309563558311473,0.00011924636298592893,0.00011924636298592893,0.0
GATAD2A,0.06832816599093727,0.006320057238254234,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
DNA2,0.0,0.0,0.0,0.0,0.0
KCNS1,0.0,0.0,0.0,0.0,0.0
KCNS2,0.0,0.0,0.0,0.0,0.0
KCNS3,1.0,1.0,1.0,0.0,1.0
SPOP,0.10088242308609588,0.02313379441927021,0.0005962318149296446,0.0005962318149296446,0.0
OR2M4,0.0,0.0,0.0,0.0,0.0
TP53BP1,0.18769377533985213,0.07059384688766993,0.012282375387550679,0.012282375387550679,0.0
IPPK,0.0,0.0,0.0,0.0,0.0
MRPS30,0.019079418077748628,0.0023849272597185785,0.00011924636298592893,0.00011924636298592893,0.0
DARS,0.016932983544001908,0.0005962318149296446,0.00011924636298592893,0.00011924636298592893,0.0
GLRX5,0.070474600524684,0.00882423086095874,0.0011924636298592892,0.0011924636298592892,0.0
GLRX2,0.030407822561411876,0.005246839971380873,0.00023849272597185786,0.00023849272597185786,0.0
GLRX3,0.04018602432625805,0.004889100882423086,0.0004769854519437157,0.0004769854519437157,0.0
S100A11,0.10982590031004054,0.020987359885523492,0.001669449081803005,0.001669449081803005,0.0
S100A10,0.041497734319103266,0.003100405437634152,0.00023849272597185786,0.00023849272597185786,0.0
S100A13,0.0,0.0,0.0,0.0,0.0
S100A12,0.0387550679704269,0.006320057238254234,0.0003577390889577868,0.0003577390889577868,0.0
S100A14,0.11531123300739328,0.03935129978535655,0.010732172668733603,0.010612926305747675,0.00011924636298592893
PHYHIP,0.07727164321488195,0.014905795373241116,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
S100A16,0.0,0.0,0.0,0.0,0.0
CACNA2D1,0.19699499165275458,0.0552110660624851,0.004054376341521584,0.003935129978535654,0.00011924636298592893
GRK6,0.018244693536847125,0.0009539709038874314,0.00011924636298592893,0.0,0.00011924636298592893
GRK7,0.0,0.0,0.0,0.0,0.0
GRK4,0.13617934652993083,0.02003338898163606,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
GRK5,0.0531838778917243,0.005246839971380873,0.00011924636298592893,0.0,0.00011924636298592893
GRK1,0.0,0.0,0.0,0.0,0.0
KLHL6,0.12580491295015503,0.04650608156451228,0.01776770808490341,0.01764846172191748,0.00011924636298592893
KLHL7,0.13081326019556402,0.016217505366086335,0.0005962318149296446,0.0004769854519437157,0.00011924636298592893
KLHL5,0.0,0.0,0.0,0.0,0.0
KLHL2,0.0,0.0,0.0,0.0,0.0
KLHL3,0.0857381349868829,0.02361077987121393,0.0010732172668733604,0.0010732172668733604,0.0
KLHL1,0.05342237061769616,0.009658955401860243,0.0007154781779155736,0.0005962318149296446,0.00011924636298592893
KLHL8,0.0,0.0,0.0,0.0,0.0
KLHL9,1.0,1.0,1.0,0.0,1.0
RELL1,1.0,1.0,1.0,0.0,1.0
TCTN3,0.07882184593369902,0.011328404483663249,0.0,0.0,0.0
TNXB,0.11280705938468877,0.04042451705222991,0.004769854519437157,0.004769854519437157,0.0
FATE1,0.0,0.0,0.0,0.0,0.0
SERPINB13,0.0,0.0,0.0,0.0,0.0
SERPINB12,0.0022656808967326495,0.0005962318149296446,0.00011924636298592893,0.00011924636298592893,0.0
LRMP,0.0993322203672788,0.029930837109468162,0.0010732172668733604,0.0010732172668733604,0.0
BSCL2,0.12067731934176007,0.024207011686143573,0.0011924636298592892,0.0011924636298592892,0.0
GSTT2B,0.0,0.0,0.0,0.0,0.0
SLC32A1,0.025280228953016935,0.005008347245409015,0.0004769854519437157,0.0004769854519437157,0.0
SEZ6,0.011805389935606965,0.003935129978535654,0.0007154781779155736,0.0007154781779155736,0.0
MPV17L2,1.0,1.0,1.0,0.0,1.0
SYNE1,0.07369425232530408,0.011566897209635106,0.0,0.0,0.0
SYNE2,1.0,1.0,1.0,0.0,1.0
RIMS3,0.06999761507274029,0.007870259957071309,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
OTC,0.0,0.0,0.0,0.0,0.0
UBQLN2,0.0,0.0,0.0,0.0,0.0
UBQLN1,0.031600286191271164,0.0026234199856904365,0.00011924636298592893,0.00011924636298592893,0.0
UBQLN4,0.0,0.0,0.0,0.0,0.0
DAPK3,0.08251848318626281,0.013474839017409968,0.0007154781779155736,0.0005962318149296446,0.00011924636298592893
DAPK2,1.0,1.0,1.0,0.5,0.5
DAPK1,1.0,1.0,1.0,0.0,1.0
ULK2,0.17290722632959696,0.052945385165752444,0.0027426663486763655,0.0026234199856904365,0.00011924636298592893
ULK3,0.06522776055330312,0.008227999046029097,0.00011924636298592893,0.00011924636298592893,0.0
SNTA1,0.1413069401383258,0.037324111614595756,0.0008347245409015025,0.0008347245409015025,0.0
ULK1,1.0,1.0,1.0,0.0,1.0
ULK4,1.0,1.0,1.0,0.0,1.0
TNR,0.0,0.0,0.0,0.0,0.0
ZFPL1,0.0,0.0,0.0,0.0,0.0
TNF,1.0,1.0,1.0,0.0,1.0
TNN,0.0,0.0,0.0,0.0,0.0
UBL5,0.05485332697352731,0.006200810875268304,0.0011924636298592892,0.0011924636298592892,0.0
UBL7,0.0,0.0,0.0,0.0,0.0
GOLPH3,0.0,0.0,0.0,0.0,0.0
STK10,0.07727164321488195,0.034462198902933464,0.0028619127116622945,0.0028619127116622945,0.0
STK11,0.0,0.0,0.0,0.0,0.0
STK16,0.1303362747436203,0.017171476269973767,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
HCRT,0.0,0.0,0.0,0.0,0.0
SV2A,0.15060815645122824,0.05366086334366802,0.004292869067493442,0.004173622704507512,0.00011924636298592893
SV2C,0.0,0.0,0.0,0.0,0.0
SV2B,0.003219651800620081,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893,0.0
KRT34,0.002981159074648223,0.0005962318149296446,0.00011924636298592893,0.00011924636298592893,0.0
EHF,0.13880276651562126,0.045432864297638924,0.013117099928452182,0.012997853565466254,0.00011924636298592893
GRB10,1.0,1.0,1.0,0.0,1.0
GRB14,1.0,1.0,1.0,0.5,0.5
HSD17B12,0.0,0.0,0.0,0.0,0.0
GPR15,0.07178631051752922,0.023849272597185785,0.0009539709038874314,0.0008347245409015025,0.00011924636298592893
HSD17B11,0.028380634390651086,0.001669449081803005,0.00011924636298592893,0.00011924636298592893,0.0
HSD17B14,0.05664202241831624,0.009181969949916527,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
GPR19,0.03231576436918674,0.0017886954447889339,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
GPR18,0.10589077033150489,0.034581445265919386,0.0036966372525637967,0.0035773908895778677,0.00011924636298592893
ARNTL,1.0,1.0,1.0,0.0,1.0
KCNMA1,0.0874075840686859,0.016217505366086335,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
HEATR5A,1.0,1.0,1.0,0.0,1.0
HEATR5B,0.013236346291438111,0.0005962318149296446,0.00011924636298592893,0.0,0.00011924636298592893
OR14C36,0.0,0.0,0.0,0.0,0.0
ARNT2,0.15716670641545433,0.04364416885284999,0.0036966372525637967,0.0036966372525637967,0.0
PLXNC1,0.045194371571667065,0.00441211543047937,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
ZNRF4,0.006439303601240162,0.004531361793465299,0.0028619127116622945,0.0028619127116622945,0.0
ZNRF1,1.0,1.0,1.0,0.0,1.0
ZNRF3,0.0,0.0,0.0,0.0,0.0
ZNRF2,1.0,1.0,1.0,0.0,1.0
MYBBP1A,0.004292869067493442,0.0005962318149296446,0.00023849272597185786,0.00023849272597185786,0.0
EFCAB5,0.0,0.0,0.0,0.0,0.0
FLNA,0.17171476269973765,0.0523491533508228,0.00775101359408538,0.00775101359408538,0.0
EFCAB7,0.16766038635821606,0.05020271881707608,0.0053660863343668016,0.005246839971380873,0.00011924636298592893
EFCAB6,0.15609348914858096,0.04435964703076556,0.0053660863343668016,0.005246839971380873,0.00011924636298592893
EFCAB2,0.04471738611972335,0.00333889816360601,0.00011924636298592893,0.00011924636298592893,0.0
LETM1,0.025995707130932508,0.0028619127116622945,0.00011924636298592893,0.00011924636298592893,0.0
LETM2,0.06665871690913427,0.009181969949916527,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
RAD51AP1,0.07798712139279752,0.008585738134986884,0.0011924636298592892,0.0011924636298592892,0.0
RAD51AP2,0.0,0.0,0.0,0.0,0.0
SAP30BP,0.0,0.0,0.0,0.0,0.0
SIT1,0.14226091104221322,0.05079895063200572,0.016098259003100406,0.016098259003100406,0.0
MT2A,0.0027426663486763655,0.0003577390889577868,0.00011924636298592893,0.00011924636298592893,0.0
PSMD8,0.02683043167183401,0.003219651800620081,0.0,0.0,0.0
PSMD5,0.0007154781779155736,0.00011924636298592893,0.0,0.0,0.0
PSMD4,0.01335559265442404,0.0013117099928452182,0.0,0.0,0.0
PSMD7,0.04447889339375149,0.00441211543047937,0.0,0.0,0.0
PSMD6,0.0022656808967326495,0.0,0.0,0.0,0.0
PSMD1,0.049487240639160504,0.0053660863343668016,0.0004769854519437157,0.0004769854519437157,0.0
PSMD3,0.005723825423324589,0.0003577390889577868,0.0,0.0,0.0
PSMD2,0.01454805628428333,0.002146434533746721,0.00011924636298592893,0.00011924636298592893,0.0
RPGRIP1L,0.18483186262818985,0.0639160505604579,0.011447650846649178,0.011328404483663249,0.00011924636298592893
TIMP4,0.038278082518483185,0.004531361793465299,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
COPS7B,0.12723586930598615,0.0379203434295254,0.0035773908895778677,0.0035773908895778677,0.0
COPS7A,0.007512520868113523,0.0009539709038874314,0.0,0.0,0.0
NAF1,0.02217982351538278,0.0019079418077748629,0.00023849272597185786,0.00023849272597185786,0.0
DKK4,0.0,0.0,0.0,0.0,0.0
DKK2,1.0,1.0,1.0,0.0,1.0
DKK3,0.1310517529215359,0.037681850703553545,0.0022656808967326495,0.002146434533746721,0.00011924636298592893
SPIRE2,0.0911042213212497,0.02313379441927021,0.0019079418077748629,0.0017886954447889339,0.00011924636298592893
RABGGTB,0.0,0.0,0.0,0.0,0.0
RABGGTA,0.026353446219890293,0.0005962318149296446,0.0,0.0,0.0
EBLN2,0.013713331743381827,0.0005962318149296446,0.0,0.0,0.0
POF1B,0.10326735034581445,0.03171953255425709,0.004292869067493442,0.004173622704507512,0.00011924636298592893
PLBD2,1.0,1.0,1.0,0.0,1.0
CEP350,0.04304793703792034,0.004531361793465299,0.0,0.0,0.0
YEATS2,0.11399952301454806,0.02659193894586215,0.0007154781779155736,0.0007154781779155736,0.0
TCEANC,1.0,1.0,1.0,0.0,1.0
C11orf58,0.09074648223229191,0.007274028142141665,0.00011924636298592893,0.00011924636298592893,0.0
TICAM2,0.0,0.0,0.0,0.0,0.0
GANC,0.0,0.0,0.0,0.0,0.0
TUBB,0.0,0.0,0.0,0.0,0.0
HDAC1,0.10255187216789888,0.013713331743381827,0.00011924636298592893,0.00011924636298592893,0.0
HDAC3,0.0,0.0,0.0,0.0,0.0
HDAC2,0.02897686620558073,0.0014309563558311473,0.00011924636298592893,0.00011924636298592893,0.0
HDAC5,1.0,1.0,1.0,0.0,1.0
HDAC4,0.0,0.0,0.0,0.0,0.0
HDAC7,0.11316479847364655,0.020629620796565704,0.00023849272597185786,0.00023849272597185786,0.0
HDAC6,0.0919389458621512,0.024922489864059146,0.0011924636298592892,0.0010732172668733604,0.00011924636298592893
HDAC9,1.0,1.0,1.0,0.0,1.0
HDAC8,0.0,0.0,0.0,0.0,0.0
TMEM161A,0.0,0.0,0.0,0.0,0.0
FILIP1,0.18888623896971143,0.05556880515144288,0.004769854519437157,0.004650608156451228,0.00011924636298592893
CDT1,0.1166229430002385,0.024922489864059146,0.0026234199856904365,0.0026234199856904365,0.0
CST9,0.0,0.0,0.0,0.0,0.0
TRAPPC10,0.0,0.0,0.0,0.0,0.0
CST3,1.0,1.0,1.0,0.0,1.0
CST6,0.0,0.0,0.0,0.0,0.0
CST7,0.1046983067016456,0.03863582160744097,0.009301216312902457,0.009301216312902457,0.0
CST5,1.0,1.0,1.0,0.0,1.0
CSTB,1.0,1.0,1.0,0.0,1.0
CSTA,0.1335559265442404,0.028380634390651086,0.0017886954447889339,0.001669449081803005,0.00011924636298592893
KLRK1,0.122466014786549,0.04364416885284999,0.010374433579775817,0.010374433579775817,0.0
AMIGO1,0.1475077510135941,0.024564750775101358,0.0009539709038874314,0.0008347245409015025,0.00011924636298592893
AMIGO3,0.0,0.0,0.0,0.0,0.0
AMIGO2,0.06606248509420462,0.015740519914142617,0.0003577390889577868,0.0003577390889577868,0.0
SRCAP,0.01120915812067732,0.0004769854519437157,0.00011924636298592893,0.00011924636298592893,0.0
CECR5,0.0,0.0,0.0,0.0,0.0
CEBPB,0.023014548056284282,0.003100405437634152,0.0008347245409015025,0.0007154781779155736,0.00011924636298592893
CEBPG,0.0,0.0,0.0,0.0,0.0
CEBPE,0.0,0.0,0.0,0.0,0.0
MAP3K11,0.08502265680896733,0.014905795373241116,0.0007154781779155736,0.0007154781779155736,0.0
ZNF547,0.011924636298592892,0.0005962318149296446,0.00011924636298592893,0.00011924636298592893,0.0
PHKB,0.0,0.0,0.0,0.0,0.0
ZNF546,0.10911042213212498,0.03112330073932745,0.0022656808967326495,0.002146434533746721,0.00011924636298592893
MAP3K15,0.0,0.0,0.0,0.0,0.0
CTNNA1,0.06689720963510613,0.015382780825184832,0.0008347245409015025,0.0007154781779155736,0.00011924636298592893
CTNNA2,0.06403529692344384,0.013117099928452182,0.002027188170760792,0.002027188170760792,0.0
CTNNA3,0.16718340090627237,0.048771762461244934,0.0014309563558311473,0.0013117099928452182,0.00011924636298592893
OR5AU1,0.0,0.0,0.0,0.0,0.0
STXBP5L,0.11328404483663249,0.03720486525160983,0.002146434533746721,0.002027188170760792,0.00011924636298592893
TOMM40,0.03660863343668018,0.005008347245409015,0.00023849272597185786,0.00023849272597185786,0.0
TM7SF3,0.0,0.0,0.0,0.0,0.0
TM7SF2,1.0,1.0,1.0,0.0,1.0
EPB41L4B,0.05008347245409015,0.00441211543047937,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
ATP2C2,0.144288099212974,0.04555211066062485,0.005843071786310518,0.005843071786310518,0.0
ATP2C1,0.003458144526591939,0.00011924636298592893,0.0,0.0,0.0
HELB,0.05354161698068209,0.009181969949916527,0.00023849272597185786,0.00023849272597185786,0.0
CERS2,0.0,0.0,0.0,0.0,0.0
TFB2M,0.0948008585738135,0.01013594085380396,0.0009539709038874314,0.0009539709038874314,0.0
GP9,0.0,0.0,0.0,0.0,0.0
GP5,0.0,0.0,0.0,0.0,0.0
GP6,1.0,1.0,1.0,0.0,1.0
GP2,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705
GPI,0.02110660624850942,0.0038158836155497257,0.00023849272597185786,0.00023849272597185786,0.0
EXTL1,0.026114953493918437,0.0005962318149296446,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
EXTL2,0.11316479847364655,0.03291199618411639,0.0014309563558311473,0.0013117099928452182,0.00011924636298592893
EXTL3,0.0,0.0,0.0,0.0,0.0
MAN1A1,0.007870259957071309,0.0008347245409015025,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
MAN1A2,0.0,0.0,0.0,0.0,0.0
ATIC,0.0,0.0,0.0,0.0,0.0
HDAC11,0.13379441927021227,0.03100405437634152,0.0008347245409015025,0.0007154781779155736,0.00011924636298592893
SYNM,0.16277128547579298,0.040782256141187696,0.004889100882423086,0.004769854519437157,0.00011924636298592893
SETDB1,0.08287622227522061,0.012401621750536608,0.0007154781779155736,0.0007154781779155736,0.0
AP4B1,0.04817553064631529,0.007512520868113523,0.00011924636298592893,0.00011924636298592893,0.0
ZBP1,0.12723586930598615,0.04662532792749821,0.01430956355831147,0.01430956355831147,0.0
ZFAND2B,0.028261388027665157,0.002027188170760792,0.0,0.0,0.0
THADA,0.0,0.0,0.0,0.0,0.0
ZFAND2A,0.0,0.0,0.0,0.0,0.0
ACSF3,0.10708323396136418,0.01430956355831147,0.0007154781779155736,0.0005962318149296446,0.00011924636298592893
MAN2A2,0.0,0.0,0.0,0.0,0.0
MAN2A1,0.0,0.0,0.0,0.0,0.0
EDA2R,0.07154781779155736,0.00775101359408538,0.00011924636298592893,0.0,0.00011924636298592893
LCT,0.0,0.0,0.0,0.0,0.0
RBFOX2,0.16026711185308848,0.03923205342237062,0.001550202718817076,0.0014309563558311473,0.00011924636298592893
GALK2,0.0,0.0,0.0,0.0,0.0
SLURP1,0.0,0.0,0.0,0.0,0.0
POLE3,0.016932983544001908,0.001550202718817076,0.0,0.0,0.0
NXNL2,0.10112091581206774,0.02551872167898879,0.0007154781779155736,0.0005962318149296446,0.00011924636298592893
SYN2,1.0,1.0,1.0,0.0,1.0
SYN3,1.0,1.0,1.0,0.0,1.0
SYN1,1.0,1.0,1.0,0.0,1.0
LCNL1,0.5,0.5,0.5,0.5,0.0
C12orf10,0.0,0.0,0.0,0.0,0.0
NPY4R,0.0,0.0,0.0,0.0,0.0
GABRB1,1.0,1.0,1.0,0.0,1.0
GABRB2,1.0,1.0,1.0,0.0,1.0
GABRB3,0.09098497495826377,0.021345098974481277,0.0011924636298592892,0.0010732172668733604,0.00011924636298592893
SEPP1,0.02790364893870737,0.0013117099928452182,0.0,0.0,0.0
NLRC4,0.05413784879561173,0.0197948962556642,0.0011924636298592892,0.0011924636298592892,0.0
NLRC5,0.11757691390412592,0.0395897925113284,0.0035773908895778677,0.003458144526591939,0.00011924636298592893
DYDC2,1.0,1.0,1.0,0.0,1.0
DYDC1,0.006320057238254234,0.004531361793465299,0.0028619127116622945,0.0028619127116622945,0.0
RAP1GAP,0.10791795850226568,0.02659193894586215,0.0026234199856904365,0.0025041736227045075,0.00011924636298592893
MALT1,0.0,0.0,0.0,0.0,0.0
COL18A1,0.037324111614595756,0.00560457906033866,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
OR1J4,1.0,1.0,1.0,0.0,1.0
OPRK1,0.0,0.0,0.0,0.0,0.0
METTL7A,0.0,0.0,0.0,0.0,0.0
DNAH14,0.12771285475792987,0.02241831624135464,0.0011924636298592892,0.0010732172668733604,0.00011924636298592893
DNAH17,1.0,1.0,1.0,0.0,1.0
PHGDH,0.0,0.0,0.0,0.0,0.0
AHDC1,0.0,0.0,0.0,0.0,0.0
EDN1,1.0,1.0,1.0,0.0,1.0
EDN3,0.01800620081087527,0.0004769854519437157,0.00011924636298592893,0.00011924636298592893,0.0
EDN2,0.06117338421178154,0.02361077987121393,0.001669449081803005,0.001550202718817076,0.00011924636298592893
RSPRY1,1.0,1.0,1.0,0.0,1.0
DKKL1,0.0,0.0,0.0,0.0,0.0
UBE2L6,0.07035535416169807,0.0197948962556642,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
OR56A4,0.0,0.0,0.0,0.0,0.0
UBE2L3,0.030765561650369665,0.00333889816360601,0.00011924636298592893,0.00011924636298592893,0.0
OR56A1,0.0053660863343668016,0.003935129978535654,0.002146434533746721,0.002146434533746721,0.0
TGFA,0.18662055807297878,0.059742427855950395,0.004292869067493442,0.004173622704507512,0.00011924636298592893
PREX2,0.12234676842356308,0.033865967088003816,0.0019079418077748629,0.0017886954447889339,0.00011924636298592893
PREX1,0.06021941330789411,0.021702838063439065,0.0009539709038874314,0.0008347245409015025,0.00011924636298592893
SLC14A1,0.0,0.0,0.0,0.0,0.0
EVPL,0.10767946577629382,0.03660863343668018,0.00894347722394467,0.00894347722394467,0.0
STT3A,0.020868113522537562,0.0022656808967326495,0.00023849272597185786,0.00023849272597185786,0.0
TUBA8,0.0,0.0,0.0,0.0,0.0
STON2,1.0,1.0,1.0,0.0,1.0
SLC13A5,1.0,1.0,1.0,0.0,1.0
RGS16,1.0,1.0,1.0,0.0,1.0
RGS17,0.09217743858812306,0.02683043167183401,0.0007154781779155736,0.0005962318149296446,0.00011924636298592893
RGS14,0.16658716909134272,0.04746005246839971,0.0017886954447889339,0.001669449081803005,0.00011924636298592893
RGS12,0.023014548056284282,0.0019079418077748629,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
RGS13,0.010374433579775817,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
RGS10,0.012163129024564751,0.0005962318149296446,0.00011924636298592893,0.00011924636298592893,0.0
RGS11,0.01108991175769139,0.0014309563558311473,0.0003577390889577868,0.0003577390889577868,0.0
RGS18,0.10124016217505366,0.040782256141187696,0.011805389935606965,0.011805389935606965,0.0
RGS19,0.11185308848080133,0.04030527068924398,0.007393274505127593,0.007393274505127593,0.0
UTP6,0.019437157166706416,0.001550202718817076,0.0,0.0,0.0
UTP3,0.0051275936083949435,0.0007154781779155736,0.00023849272597185786,0.00023849272597185786,0.0
CLEC16A,1.0,1.0,1.0,0.0,1.0
VANGL1,0.0025041736227045075,0.0004769854519437157,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
BTN2A2,0.060457906033865964,0.004769854519437157,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
BTN2A1,0.07774862866682566,0.012997853565466254,0.0005962318149296446,0.0004769854519437157,0.00011924636298592893
TTLL11,0.09444311948485572,0.0053660863343668016,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
TTLL12,0.0027426663486763655,0.0009539709038874314,0.00011924636298592893,0.00011924636298592893,0.0
ODF2L,0.07643691867398045,0.013236346291438111,0.0004769854519437157,0.0004769854519437157,0.0
PLAU,0.0,0.0,0.0,0.0,0.0
PLAT,1.0,1.0,1.0,0.0,1.0
OR10J5,0.0,0.0,0.0,0.0,0.0
OR10J1,0.00667779632721202,0.004531361793465299,0.0028619127116622945,0.0028619127116622945,0.0
OR10J3,0.0,0.0,0.0,0.0,0.0
PLAA,0.024803243501073217,0.0027426663486763655,0.00011924636298592893,0.00011924636298592893,0.0
C1orf194,0.0,0.0,0.0,0.0,0.0
BCL6B,0.05854996422609111,0.009539709038874314,0.001669449081803005,0.001550202718817076,0.00011924636298592893
HIF3A,0.08251848318626281,0.018840925351776772,0.0003577390889577868,0.00023849272597185786,0.00011924636298592893
MZT2A,0.5,0.5,0.5,0.5,0.0
MZT2B,0.5,0.5,0.5,0.0,0.5
PMM2,0.10195564035296924,0.011328404483663249,0.0007154781779155736,0.0007154781779155736,0.0
PMM1,1.0,1.0,1.0,0.0,1.0
ZNF703,0.08025280228953018,0.018483186262818984,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
ZNF701,0.03601240162175054,0.004173622704507512,0.0008347245409015025,0.0007154781779155736,0.00011924636298592893
ZNF707,0.1290245647507751,0.02671118530884808,0.0013117099928452182,0.0013117099928452182,0.0
ZNF704,0.004292869067493442,0.00023849272597185786,0.00011924636298592893,0.0,0.00011924636298592893
ZC3H10,0.031600286191271164,0.0014309563558311473,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
ZC3H13,0.0027426663486763655,0.00011924636298592893,0.0,0.0,0.0
RNF115,0.14571905556880516,0.022656808967326497,0.0004769854519437157,0.0003577390889577868,0.00011924636298592893
ZC3H15,0.024445504412115432,0.002027188170760792,0.00011924636298592893,0.0,0.00011924636298592893
ZC3H14,1.0,1.0,1.0,0.0,1.0
RNF111,0.014786549010255187,0.0019079418077748629,0.0,0.0,0.0
ZC3H18,0.022895301693298356,0.002027188170760792,0.0,0.0,0.0
GRIN1,0.02217982351538278,0.002027188170760792,0.00011924636298592893,0.00011924636298592893,0.0
DHX8,0.04280944431194848,0.003100405437634152,0.00023849272597185786,0.00011924636298592893,0.00011924636298592893
DHX9,0.030169329835440017,0.0011924636298592892,0.00011924636298592893,0.00011924636298592893,0.0
NUP98,0.015025041736227046,0.0014309563558311473,0.00011924636298592893,0.00011924636298592893,0.0
XPC,0.04638683520152635,0.004054376341521584,0.00011924636298592893,0.00011924636298592893,0.0
XPA,1.0,1.0,1.0,0.0,1.0
