gene_mmusculus_stress_down,mmusculus_stress_down_Fraction_sp_less4,mmusculus_stress_down_Fraction_sp_less3,mmusculus_stress_down_Fraction_sp_less2,mmusculus_stress_down_Fraction_sp_1,mmusculus_stress_down_Fraction_sp_0
ICAM3,0.2628324946081955,0.04464414090582315,0.00043134435657800146,0.00043134435657800146,0.0
CLEC5A,0.04033069734004313,0.0011502516175413372,7.189072609633358e-05,7.189072609633358e-05,0.0
TYROBP,0.2490294751976995,0.04033069734004313,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
CLEC9A,0.197411933860532,0.013659237958303379,7.189072609633358e-05,7.189072609633358e-05,0.0
CLECL1,0.16441409058231488,0.010352264557872035,0.0,0.0,0.0
CLIC2,0.18281811646297627,0.010711718188353703,7.189072609633358e-05,7.189072609633358e-05,0.0
CLIC3,0.13716750539180445,0.00402588066139468,0.0,0.0,0.0
CLIC6,0.044716031631919485,0.0012221423436376707,0.0,0.0,0.0
STAMBPL1,0.23529834651329978,0.021063982746225736,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
CLIP4,0.2404744787922358,0.027749820273184757,7.189072609633358e-05,0.0,7.189072609633358e-05
KLHL3,0.2540618260244428,0.04277498202731848,0.0002875629043853343,0.0002875629043853343,0.0
LHFP,0.11236520488856938,0.0033788641265276777,0.0,0.0,0.0
LUC7L3,0.24636951833213516,0.03299784327821711,0.00043134435657800146,0.00043134435657800146,0.0
UBL5,0.19647735442127964,0.022789360172537743,0.0,0.0,0.0
ZNF471,0.11236520488856938,0.0033788641265276777,0.0,0.0,0.0
KLHL28,0.20165348670021568,0.02782171099928109,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CLMN,0.16441409058231488,0.010352264557872035,0.0,0.0,0.0
COX15,0.06434219985621854,0.0014378145219266715,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CYC1,0.23328540618260243,0.009992810927390367,0.0013659237958303378,0.0013659237958303378,0.0
NPEPPS,0.20546369518332136,0.013946800862688713,0.00021567217828900073,0.00021567217828900073,0.0
RIF1,0.2783608914450036,0.07483824586628325,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
SBDS,0.17541337167505391,0.01207764198418404,7.189072609633358e-05,7.189072609633358e-05,0.0
SEC61A2,0.1076923076923077,0.0034507548526240116,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
UNC45A,0.25938173975557155,0.043134435657800146,0.00014378145219266715,0.00014378145219266715,0.0
CLN5,0.1,0.001509705248023005,0.0,0.0,0.0
CLN6,0.25557153127246585,0.04514737598849748,7.189072609633358e-05,7.189072609633358e-05,0.0
CLNK,0.16441409058231488,0.010352264557872035,0.0,0.0,0.0
CLNS1A,0.26161035226455787,0.03731128684399712,0.0007189072609633358,0.0007189072609633358,0.0
GEMIN6,0.2546369518332135,0.0312724658519051,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
LSM11,0.2526959022286125,0.04241552839683681,0.00014378145219266715,0.00014378145219266715,0.0
LSM6,0.22142343637670742,0.015312724658519052,0.0005751258087706686,0.0005751258087706686,0.0
TSEN15,0.14227174694464415,0.002875629043853343,7.189072609633358e-05,7.189072609633358e-05,0.0
TSEN2,0.16973400431344357,0.010783608914450037,0.0,0.0,0.0
TSEN34,0.2111430625449317,0.014378145219266714,7.189072609633358e-05,7.189072609633358e-05,0.0
TSEN54,0.24033069734004314,0.03213515456506111,7.189072609633358e-05,7.189072609633358e-05,0.0
UCHL3,0.2818116462976276,0.08878504672897196,0.00014378145219266715,0.00014378145219266715,0.0
USP30,0.19654924514737598,0.013659237958303379,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
CLPP,0.18317757009345795,0.00905823148813803,0.0002875629043853343,0.00021567217828900073,7.189072609633358e-05
CLPS,0.025377426312005753,0.0012940330697340044,0.0,0.0,0.0
CLPTM1L,0.16031631919482386,0.013227893601725377,0.0,0.0,0.0
LTA,0.22983465132997843,0.018547807332854063,0.0002875629043853343,0.0002875629043853343,0.0
CLSTN2,0.17785765636232925,0.01610352264557872,7.189072609633358e-05,7.189072609633358e-05,0.0
CLSTN3,0.22235801581595974,0.022429906542056073,0.0,0.0,0.0
EPN2,0.22602444284687276,0.018044572250179726,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
TOM1,0.2691588785046729,0.05542774982027319,0.00021567217828900073,0.00021567217828900073,0.0
MMP25,0.15794392523364487,0.004313443565780014,0.00014378145219266715,0.00014378145219266715,0.0
CLUL1,0.2496764917325665,0.041984184040258804,7.189072609633358e-05,7.189072609633358e-05,0.0
CLVS1,0.100215672178289,0.003235082674335011,0.0,0.0,0.0
KITLG,0.2721063982746226,0.05312724658519051,0.0010783608914450035,0.00100647016534867,7.189072609633358e-05
CMAS,0.07447879223580157,0.00043134435657800146,0.00014378145219266715,0.00014378145219266715,0.0
NANS,0.13774263120057512,0.0023005032350826744,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
NPL,0.2389647735442128,0.030337886412652768,0.0003594536304816679,0.0003594536304816679,0.0
CMIP,0.17203450754852623,0.011646297627606038,7.189072609633358e-05,7.189072609633358e-05,0.0
NME6,0.196117900790798,0.01286843997124371,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
CMPK2,0.21912293314162473,0.019410496046010063,0.0008626887131560029,0.0008626887131560029,0.0
RSAD2,0.2154565061107117,0.019051042415528397,0.0006470165348670022,0.0006470165348670022,0.0
CMTM6,0.2120057512580877,0.011790079079798706,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
DUSP10,0.26879942487419123,0.04191229331416247,0.0005751258087706686,0.000503235082674335,7.189072609633358e-05
EBNA1BP2,0.25535585909417685,0.038964773544212794,0.0007907979870596693,0.0007907979870596693,0.0
FKTN,0.03465132997843278,0.00100647016534867,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
IGF2BP3,0.2756290438533429,0.06693026599568655,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
RPL34,0.2713874910136592,0.041121495327102804,0.001509705248023005,0.001509705248023005,0.0
RPL35A,0.27548526240115023,0.05442127965492451,0.0017253774263120058,0.0017253774263120058,0.0
HARS,0.26908698777857654,0.05348670021567218,7.189072609633358e-05,7.189072609633358e-05,0.0
HARS2,0.19561466570812366,0.01509705248023005,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CNDP2,0.20805176132278935,0.010783608914450037,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
CNEP1R1,0.18188353702372395,0.008770668583752696,7.189072609633358e-05,7.189072609633358e-05,0.0
CNGA1,0.15341480948957584,0.007836089144500359,7.189072609633358e-05,7.189072609633358e-05,0.0
SLC24A1,0.007836089144500359,7.189072609633358e-05,0.0,0.0,0.0
CNGA2,0.1657800143781452,0.006829618979151689,7.189072609633358e-05,7.189072609633358e-05,0.0
CNGA3,0.10682961897915169,0.0038102084831056794,0.0,0.0,0.0
CNGB3,0.02113587347232207,0.0005751258087706686,0.0,0.0,0.0
PDE6A,0.2299784327821711,0.02695902228612509,0.0002875629043853343,0.0002875629043853343,0.0
CNIH4,0.26628324946081955,0.05025161754133717,0.00014378145219266715,0.00014378145219266715,0.0
TOR1A,0.26858375269590223,0.0608195542774982,0.0003594536304816679,0.0002875629043853343,7.189072609633358e-05
CNKSR1,0.2445722501797268,0.02271746944644141,0.0003594536304816679,0.0003594536304816679,0.0
RHPN2,0.21595974119338604,0.015528396836808052,0.00021567217828900073,0.00021567217828900073,0.0
CNKSR2,0.21409058231488137,0.012508986340762042,0.0003594536304816679,0.0003594536304816679,0.0
TNNC1,0.25916606757728256,0.043278217109992814,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
CNN3,0.09547088425593099,0.00201294033069734,0.0,0.0,0.0
CNNM1,0.13120057512580877,0.009345794392523364,7.189072609633358e-05,7.189072609633358e-05,0.0
CNNM2,0.23781452192667146,0.028109273903666427,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
CNNM3,0.25966930265995686,0.04241552839683681,0.00021567217828900073,0.00021567217828900073,0.0
CNNM4,0.07462257368799424,0.0005751258087706686,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
CNOT2,0.2646297627606039,0.0409058231488138,0.0007189072609633358,0.0007189072609633358,0.0
CNOT4,0.22861250898634075,0.025377426312005753,0.0007189072609633358,0.0006470165348670022,7.189072609633358e-05
TNKS1BP1,0.18267433501078362,0.006398274622573688,0.0003594536304816679,0.0003594536304816679,0.0
STK31,0.2517613227893602,0.025089863407620417,0.0002875629043853343,0.0002875629043853343,0.0
CNOT11,0.17843278217109992,0.007332854061826024,0.0003594536304816679,0.0003594536304816679,0.0
TOB1,0.2845434938892883,0.08346513299784328,0.0007907979870596693,0.0007189072609633358,7.189072609633358e-05
TOB2,0.24874191229331416,0.029834651329978434,0.00021567217828900073,0.00014378145219266715,7.189072609633358e-05
CNPY1,0.21358734723220704,0.026168224299065422,0.0,0.0,0.0
CNPY2,0.1721782890007189,0.010208483105679367,0.00014378145219266715,0.00014378145219266715,0.0
MYLIP,0.28188353702372393,0.08540618260244429,0.00043134435657800146,0.0003594536304816679,7.189072609633358e-05
TLR7,0.2177570093457944,0.011646297627606038,0.0002875629043853343,0.0002875629043853343,0.0
CNPY4,0.21710999281092738,0.01847591660675773,0.00014378145219266715,0.00014378145219266715,0.0
CNR2,0.058015815959741195,0.002372393961179008,7.189072609633358e-05,7.189072609633358e-05,0.0
CNRIP1,0.100215672178289,0.003235082674335011,0.0,0.0,0.0
CNST,0.2687275341480949,0.05147375988497484,0.00014378145219266715,0.00014378145219266715,0.0
CNTD2,0.100215672178289,0.003235082674335011,0.0,0.0,0.0
EXT1,0.22580877066858376,0.024442846872753415,0.0009345794392523365,0.0008626887131560029,7.189072609633358e-05
ICA1,0.15772825305535587,0.009345794392523364,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
LIFR,0.27332854061826023,0.05176132278936017,0.000503235082674335,0.00043134435657800146,7.189072609633358e-05
HN1L,0.22566498921639108,0.020776419841840404,0.00014378145219266715,0.00014378145219266715,0.0
STAT4,0.27440690150970526,0.05744069015097052,0.0007189072609633358,0.0007189072609633358,0.0
CNTLN,0.2675053918044572,0.05830337886412653,0.00014378145219266715,7.189072609633358e-05,7.189072609633358e-05
TNC,0.2542056074766355,0.04018691588785047,0.0011502516175413372,0.0010783608914450035,7.189072609633358e-05
SMYD3,0.2590941768511862,0.03551401869158879,0.000503235082674335,0.000503235082674335,0.0
TAX1BP3,0.2218547807332854,0.018404025880661395,7.189072609633358e-05,7.189072609633358e-05,0.0
KCNA1,0.18339324227174694,0.010639827462257369,0.0002875629043853343,0.0002875629043853343,0.0
KCNA2,0.2402588066139468,0.024227174694464414,0.0005751258087706686,0.0005751258087706686,0.0
MAST3,0.19647735442127964,0.011430625449317038,0.00014378145219266715,0.00014378145219266715,0.0
CNTNAP5,0.100215672178289,0.003235082674335011,0.0,0.0,0.0
CNTRL,0.23098490294751978,0.020273184759166066,0.0008626887131560029,0.0007907979870596693,7.189072609633358e-05
TUBGCP6,0.2348670021567218,0.02271746944644141,0.0007907979870596693,0.0007907979870596693,0.0
CNTROB,0.22537742631200575,0.017181883537023723,0.00014378145219266715,0.00014378145219266715,0.0
COBL,0.0721782890007189,0.002875629043853343,0.0,0.0,0.0
COBLL1,0.0721782890007189,0.002875629043853343,7.189072609633358e-05,0.0,7.189072609633358e-05
COCH,0.046297627606038824,0.00201294033069734,7.189072609633358e-05,7.189072609633358e-05,0.0
COG1,0.2712437095614666,0.0629762760603882,0.0002875629043853343,0.0002875629043853343,0.0
COG2,0.23565780014378146,0.0301941049604601,0.00021567217828900073,0.00021567217828900073,0.0
COG3,0.21531272465851906,0.017397555715312724,0.00014378145219266715,0.00014378145219266715,0.0
COG7,0.20884255930984902,0.0096333572969087,0.00021567217828900073,0.00021567217828900073,0.0
COG8,0.23465132997843277,0.02214234363767074,0.00021567217828900073,0.00021567217828900073,0.0
MEFV,0.1685118619698059,0.007836089144500359,7.189072609633358e-05,7.189072609633358e-05,0.0
CYB5R2,0.1299784327821711,0.0031631919482386773,0.0,0.0,0.0
FHL5,0.24162473040977714,0.022358015815959743,0.00014378145219266715,0.00014378145219266715,0.0
SMN2,0.25981308411214954,0.028684399712437095,0.0007189072609633358,0.0007189072609633358,0.0
TGS1,0.28173975557153125,0.06362329259525522,0.0012940330697340044,0.0012221423436376707,7.189072609633358e-05
COL11A1,0.19000718907260963,0.010783608914450037,0.0013659237958303378,0.0012940330697340044,7.189072609633358e-05
COL12A1,0.25168943206326383,0.04421279654924515,0.0014378145219266715,0.0013659237958303378,7.189072609633358e-05
COL15A1,0.1549964054636952,0.006398274622573688,0.0012221423436376707,0.0012221423436376707,0.0
