gene_xlaevis_wound_down,xlaevis_wound_down_Fraction_sp_less7,xlaevis_wound_down_Fraction_sp_less6,xlaevis_wound_down_Fraction_sp_less5,xlaevis_wound_down_Fraction_sp_less4,xlaevis_wound_down_Fraction_sp_less3,xlaevis_wound_down_Fraction_sp_less2,xlaevis_wound_down_Fraction_sp_1,xlaevis_wound_down_Fraction_sp_0
TCEAL1,0.11118183747082537,0.09229789942711648,0.05728835136855506,0.03203904095056227,0.0061531932951410994,0.000424358158285593,0.000424358158285593,0.0
TCEAL6,0.0859325270528326,0.050922978994271166,0.024612773180564398,0.005728835136855506,0.0002121790791427965,0.0,0.0,0.0
TCEAL4,0.10439210693825589,0.07617228941226395,0.04943772544027159,0.028856354763420328,0.006365372374283896,0.0,0.0,0.0
WIZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTH1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACYBP,0.019308296201994483,0.005728835136855506,0.000848716316571186,0.0002121790791427965,0.0,0.0,0.0,0.0
PRPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAND2,0.12051771695310842,0.10821133036282622,0.06322936558455336,0.0244005941014216,0.005728835136855506,0.000424358158285593,0.000424358158285593,0.0
CAND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRPF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRPF1,0.019308296201994483,0.006789730532569488,0.002970507107999151,0.0006365372374283895,0.0002121790791427965,0.0,0.0,0.0
LUZP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2Q1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2Q2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REM1,0.10269467430511352,0.07829408020369191,0.04964990451941439,0.03267557818799066,0.017610863568852112,0.0010608953957139827,0.0010608953957139827,0.0
ASS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF879,0.08656906429026098,0.05177169531084235,0.018459579885423297,0.005092297899427116,0.0002121790791427965,0.0,0.0,0.0
SPR,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
UCHL3,0.07150434967112243,0.03543390621684702,0.023551877784850413,0.019096117122851686,0.005941014215998302,0.0002121790791427965,0.0002121790791427965,0.0
SPN,0.11118183747082537,0.07596011033312115,0.036919159770846595,0.016762147252280923,0.006577551453426692,0.0021217907914279654,0.0021217907914279654,0.0
SP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP3,0.08932739231911734,0.057076172289412266,0.0182474008062805,0.002546148949713558,0.000848716316571186,0.0,0.0,0.0
SP4,0.10036070443454276,0.06535115637598132,0.0241884150222788,0.007426267769997878,0.0010608953957139827,0.0,0.0,0.0
SP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOLIM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPL2A,0.08741778060683217,0.05240823254827074,0.018671758964566094,0.005092297899427116,0.000424358158285593,0.0,0.0,0.0
SPPL2B,0.09251007850625928,0.05643963505198388,0.016974326331423723,0.0046679397411415234,0.001273074474856779,0.000424358158285593,0.000424358158285593,0.0
UGCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ATP2A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A3,0.072989603225122,0.033099936346276254,0.015276893698281349,0.006365372374283896,0.001273074474856779,0.0,0.0,0.0
GAP43,0.0676851262465521,0.03352429450456185,0.009548058561425843,0.003182686187141948,0.0010608953957139827,0.0002121790791427965,0.0,0.0002121790791427965
FBXL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXL15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP27B1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FBXL19,0.06832166348398049,0.02991725015913431,0.010608953957139827,0.0014852535539995756,0.0002121790791427965,0.0,0.0,0.0
FBXL18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SDK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THSD1,0.05028644175684278,0.0367069806917038,0.016549968173138127,0.00488011882028432,0.002546148949713558,0.0002121790791427965,0.0,0.0002121790791427965
GRN,0.11245491194568216,0.08253766178654785,0.03840441332484617,0.017610863568852112,0.005092297899427116,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
FAM134A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFTPH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF112,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PIPOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1A3,0.0023339698705707617,0.0021217907914279654,0.0014852535539995756,0.0010608953957139827,0.000848716316571186,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
ATP1A2,0.11415234457882453,0.085508168894547,0.059410142159983026,0.030341608317419902,0.007214088690855082,0.0010608953957139827,0.0010608953957139827,0.0
ATP1A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEGAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT80,0.09038828771483132,0.052196053469127944,0.020369191597708464,0.006577551453426692,0.000848716316571186,0.0,0.0,0.0
IFT88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KISS1R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG4C,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ATG4B,0.09441969021854445,0.05346912794398472,0.016125610014852534,0.004455760661998727,0.0014852535539995756,0.0002121790791427965,0.0002121790791427965,0.0
ATG4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMG20A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMG20B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRXN3,0.0914491831105453,0.05516656057712709,0.0241884150222788,0.006577551453426692,0.001697432633142372,0.0002121790791427965,0.0002121790791427965,0.0
NRXN2,0.09505622745597284,0.060046679397411415,0.026522384892849565,0.00551665605771271,0.000424358158285593,0.0,0.0,0.0
NRXN1,0.10078506259282835,0.0676851262465521,0.03352429450456185,0.009548058561425843,0.003182686187141948,0.0010608953957139827,0.0010608953957139827,0.0
STAC3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
C11orf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPYSL5,0.0023339698705707617,0.0019096117122851686,0.0014852535539995756,0.0010608953957139827,0.0006365372374283895,0.0,0.0,0.0
DPYSL2,0.10057288351368555,0.072989603225122,0.04498196477827286,0.027158922130277954,0.006365372374283896,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
DPYSL3,0.12030553787396563,0.09866327180140039,0.06450244005941014,0.040314025037131336,0.022915340547422024,0.0038192234245703373,0.003607044345427541,0.0002121790791427965
OSTM1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TTC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC4,0.09272225758540208,0.05983450031826862,0.027795459367706343,0.0120942075111394,0.00551665605771271,0.000848716316571186,0.000848716316571186,0.0
TMC6,0.11096965839168257,0.0734139613834076,0.035221727137704224,0.01633778909399533,0.006789730532569488,0.000848716316571186,0.000848716316571186,0.0
TMC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMC8,0.11118183747082537,0.07596011033312115,0.03734351792913219,0.01782304264799491,0.007214088690855082,0.003394865266284744,0.003394865266284744,0.0
MLF1,0.09632930193082961,0.05856142584341184,0.022278803309993635,0.005304476978569913,0.0006365372374283895,0.0,0.0,0.0
MLF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFLAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARP4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASGR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASGR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
API5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5AN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C19orf25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1BP1,0.036919159770846595,0.015276893698281349,0.0046679397411415234,0.0014852535539995756,0.0002121790791427965,0.0,0.0,0.0
ITGB1BP2,0.09272225758540208,0.06280500742626777,0.03946530872056015,0.020581370676851264,0.00551665605771271,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
ZAP70,0.09929980903882878,0.06365372374283895,0.031826861871419476,0.012942923827710588,0.00551665605771271,0.0010608953957139827,0.0010608953957139827,0.0
RAC2,0.11139401654996817,0.07808190112454912,0.03819223424570337,0.018459579885423297,0.007001909611712286,0.003394865266284744,0.003182686187141948,0.0002121790791427965
RAC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VCL,0.10778697220454063,0.08423509441969022,0.05368130702312752,0.03288775726713346,0.01888393804370889,0.002758328028856355,0.002758328028856355,0.0
CPLX2,0.004243581582855931,0.0023339698705707617,0.0021217907914279654,0.0014852535539995756,0.0010608953957139827,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
CPLX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPLX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX4,0.0910248249522597,0.0608953957139826,0.028007638446849142,0.008062805007426267,0.000848716316571186,0.0,0.0,0.0
PBX2,0.05198387438998515,0.015913430935709738,0.0046679397411415234,0.000848716316571186,0.0,0.0,0.0,0.0
PBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBG2,0.10163377890939954,0.07023127519626565,0.037980055166560577,0.009972416719711436,0.0021217907914279654,0.0,0.0,0.0
PRAMEF1,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0
UXT,0.021642266072565246,0.012730744748567792,0.011245491194568216,0.01103331211542542,0.009972416719711436,0.0002121790791427965,0.0002121790791427965,0.0
CLCN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCN7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLCN6,0.09845109272225759,0.06513897729683853,0.030765966475705495,0.007850625928283471,0.001273074474856779,0.0,0.0,0.0
CLCN5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJA3,0.054530023339698704,0.025249310417992787,0.01888393804370889,0.0076384468491406746,0.0002121790791427965,0.0,0.0,0.0
DNAJA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UTRN,0.07956715467854869,0.04964990451941439,0.03267557818799066,0.018035221727137705,0.0014852535539995756,0.0,0.0,0.0
MRPL24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL27,0.096965839168258,0.0674729471674093,0.03097814555484829,0.021642266072565246,0.015701251856566942,0.002758328028856355,0.002758328028856355,0.0
MRPL21,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MRPL20,0.07277742414597921,0.03713133884998939,0.023551877784850413,0.01782304264799491,0.007850625928283471,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
MRPL22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MRPL28,0.08402291534054743,0.050922978994271166,0.027583280288563546,0.018459579885423297,0.008911521323997454,0.000424358158285593,0.000424358158285593,0.0
CHD1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF135,0.08444727349883302,0.042011457670273714,0.01994483343942287,0.007214088690855082,0.001273074474856779,0.0,0.0,0.0
RNF138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF139,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TSHZ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHZ3,0.10608953957139826,0.08041587099511988,0.05240823254827074,0.03288775726713346,0.015276893698281349,0.0014852535539995756,0.0014852535539995756,0.0
TSHZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GID8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRC2,0.09293443666454487,0.06407808190112455,0.03967748779970295,0.02567366857627838,0.009335879482283047,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
ANAPC15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MYO1H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1G,0.11160619562911096,0.07808190112454912,0.03819223424570337,0.018035221727137705,0.007001909611712286,0.002758328028856355,0.002758328028856355,0.0
MYO1F,0.09654148100997241,0.05643963505198388,0.025249310417992787,0.01103331211542542,0.006365372374283896,0.002970507107999151,0.002758328028856355,0.0002121790791427965
MYO1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1C,0.10057288351368555,0.07256524506683641,0.044769785699130066,0.03225122002970507,0.015701251856566942,0.002546148949713558,0.0023339698705707617,0.0002121790791427965
MYO1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANAPC13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGBD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGBD2,0.04222363674941651,0.009548058561425843,0.004031402503713134,0.000848716316571186,0.0,0.0,0.0,0.0
CTPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP57,0.042011457670273714,0.0120942075111394,0.004243581582855931,0.001273074474856779,0.0,0.0,0.0,0.0
LGALS9,0.10990876299596859,0.07086781243369404,0.031402503713133884,0.0120942075111394,0.005941014215998302,0.001273074474856779,0.001273074474856779,0.0
LGALS8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LGALS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGALS1,0.10672607680882665,0.08465945257797582,0.05919796308084023,0.036919159770846595,0.011669849352853808,0.0006365372374283895,0.0006365372374283895,0.0
LGALS7,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0
LGALS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMU,0.03713133884998939,0.01718650541056652,0.008911521323997454,0.004243581582855931,0.0002121790791427965,0.0,0.0,0.0
NMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELN,0.08784213876511776,0.05813706768512625,0.03564608529598982,0.02143008699342245,0.005092297899427116,0.0,0.0,0.0
MYO16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRNT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ATG101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPGAT1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MID1IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILKAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WRAP53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAX1BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGS2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PTGS1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RGL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP120,0.1033312115425419,0.08168894546997665,0.05028644175684278,0.014215998302567368,0.001273074474856779,0.0,0.0,0.0
EIF1AX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF1AD,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
LRPAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EVI5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICALCL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYSM1,0.07638446849140675,0.029705071079991513,0.010608953957139827,0.001697432633142372,0.0002121790791427965,0.0,0.0,0.0
MLYCD,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
BMP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP1,0.08869085508168895,0.05983450031826862,0.0367069806917038,0.02503713133884999,0.008699342244854658,0.000424358158285593,0.000424358158285593,0.0
DR1,0.01952047528113728,0.0046679397411415234,0.001697432633142372,0.0,0.0,0.0,0.0,0.0
TERF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TERF1,0.10906004667939741,0.08869085508168895,0.06535115637598132,0.028431996605134735,0.004243581582855931,0.0002121790791427965,0.0002121790791427965,0.0
MARCH11,0.0021217907914279654,0.0019096117122851686,0.0019096117122851686,0.001273074474856779,0.000424358158285593,0.0,0.0,0.0
RASSF8,0.11860810524082326,0.08975175047740293,0.05643963505198388,0.024612773180564398,0.004031402503713134,0.000424358158285593,0.000424358158285593,0.0
RASSF1,0.0674729471674093,0.038616592403988965,0.016549968173138127,0.002758328028856355,0.000848716316571186,0.0002121790791427965,0.0,0.0002121790791427965
RASSF3,0.08296201994483345,0.058349246764269044,0.0367069806917038,0.015064714619138553,0.0021217907914279654,0.000424358158285593,0.000424358158285593,0.0
RASSF2,0.0426479949077021,0.0182474008062805,0.008062805007426267,0.0021217907914279654,0.0002121790791427965,0.0002121790791427965,0.0002121790791427965,0.0
RASSF5,0.09272225758540208,0.06216847018883938,0.030341608317419902,0.010821133036282623,0.0010608953957139827,0.0,0.0,0.0
RASSF4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RASSF7,0.1160619562911097,0.08381073626140463,0.05410566518141311,0.02206662423085084,0.008699342244854658,0.0019096117122851686,0.001697432633142372,0.0002121790791427965
CHD1,0.011245491194568216,0.001697432633142372,0.0,0.0,0.0,0.0,0.0,0.0
CHD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD6,0.0793549755994059,0.04667939741141523,0.015276893698281349,0.004455760661998727,0.001697432633142372,0.0006365372374283895,0.0006365372374283895,0.0
CHD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHD8,0.04667939741141523,0.015913430935709738,0.00551665605771271,0.002970507107999151,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0
CAP1,0.0734139613834076,0.047740292807129214,0.02503713133884999,0.004243581582855931,0.001273074474856779,0.0002121790791427965,0.0002121790791427965,0.0
CAP2,0.11478888181625292,0.09208572034797369,0.05283259070655633,0.02143008699342245,0.00551665605771271,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
SKIV2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC5,0.08932739231911734,0.05240823254827074,0.017398684489709316,0.004031402503713134,0.000424358158285593,0.0,0.0,0.0
TTC1,0.0672607680882665,0.0367069806917038,0.023339698705707616,0.01633778909399533,0.003394865266284744,0.0002121790791427965,0.0002121790791427965,0.0
TTC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIKFYVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTC8,0.09526840653511563,0.06365372374283895,0.031190324633991087,0.010184595798854232,0.000848716316571186,0.0,0.0,0.0
CHDH,0.06980691703798006,0.024824952259707194,0.00976023764056864,0.003394865266284744,0.0002121790791427965,0.0,0.0,0.0
CAPG,0.07765754296626352,0.040314025037131336,0.008911521323997454,0.0021217907914279654,0.0014852535539995756,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
PRDM16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM13,0.0023339698705707617,0.0019096117122851686,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0,0.0,0.0
PRDM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPO,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142
MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPI,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
POLRMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPC24,0.046042860173986844,0.027158922130277954,0.011882028431996604,0.005728835136855506,0.001697432633142372,0.000424358158285593,0.000424358158285593,0.0
MPZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRPEL1,0.09505622745597284,0.0668364099299809,0.04073838319541693,0.021854445151708042,0.008487163165711862,0.000424358158285593,0.000424358158285593,0.0
GRPEL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QRSL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM49B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADH5,0.08508381073626141,0.055590918735412685,0.03585826437513261,0.02143008699342245,0.00551665605771271,0.0002121790791427965,0.0002121790791427965,0.0
ADH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCALD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORO7,0.056015276893698285,0.0244005941014216,0.011245491194568216,0.0061531932951410994,0.0019096117122851686,0.0,0.0,0.0
FAM155A,0.09441969021854445,0.054530023339698704,0.018671758964566094,0.0038192234245703373,0.000424358158285593,0.0,0.0,0.0
ACOT11,0.05919796308084023,0.026098026734563972,0.006789730532569488,0.000848716316571186,0.0,0.0,0.0,0.0
ACOT12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT13,0.08996392955654572,0.05643963505198388,0.02864417568427753,0.020157012518565668,0.010184595798854232,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
REPIN1,0.0734139613834076,0.05240823254827074,0.029492892000848717,0.008699342244854658,0.0,0.0,0.0,0.0
PMVK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIN2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIN2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIN2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRIN2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBF2,0.09314661574368767,0.060683216634839804,0.0367069806917038,0.0182474008062805,0.002546148949713558,0.0,0.0,0.0
DBN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CDC73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMBRD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMBRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRFBP1,0.03225122002970507,0.011245491194568216,0.0021217907914279654,0.0002121790791427965,0.0,0.0,0.0,0.0
TAS2R10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAS2R13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
