gene_dmelanogaster_stress_up,dmelanogaster_stress_up_Fraction_sp_less4,dmelanogaster_stress_up_Fraction_sp_less3,dmelanogaster_stress_up_Fraction_sp_less2,dmelanogaster_stress_up_Fraction_sp_1,dmelanogaster_stress_up_Fraction_sp_0
CFL1,0.29980699120737725,0.29980699120737725,0.04439202230323826,0.04439202230323826,0.0
MAPK15,0.29980699120737725,0.2997355064693688,0.03631424690828508,0.03631424690828508,0.0
CTNNA1,0.29980699120737725,0.29966402173136036,0.0217313603545643,0.0217313603545643,0.0
LRRK2,0.29980699120737725,0.29980699120737725,0.08992780041461149,0.08992780041461149,0.0
BOLA2B,0.29980699120737725,0.2997355064693688,0.04131817856887555,0.04124669383086711,7.14847380084352e-05
DUSP23,0.29980699120737725,0.29923511330330976,0.017585245550075058,0.017585245550075058,0.0
SND1,0.29980699120737725,0.2995925369933519,0.031024376295660877,0.031024376295660877,0.0
DOCK6,0.29980699120737725,0.29801987275716635,0.007005504324826649,0.007005504324826649,0.0
SPEG,0.29980699120737725,0.2995925369933519,0.018371577668167847,0.018300092930159412,7.14847380084352e-05
STX16,0.29980699120737725,0.2993780827793266,0.020516119808420902,0.020444635070412467,7.14847380084352e-05
ANKLE1,0.29980699120737725,0.2993065980413182,0.023804417756808922,0.023804417756808922,0.0
PSMD4,0.29980699120737725,0.29980699120737725,0.047108442347558795,0.04703695760955036,7.14847380084352e-05
PFDN1,0.29980699120737725,0.2995925369933519,0.0229466009007077,0.0229466009007077,0.0
GNAQ,0.29980699120737725,0.2997355064693688,0.020516119808420902,0.020444635070412467,7.14847380084352e-05
TMED10,0.29980699120737725,0.29944956751733504,0.02037315033240403,0.020301665594395595,7.14847380084352e-05
SYNPO2,0.29980699120737725,0.29944956751733504,0.013653584959611123,0.013582100221602687,7.14847380084352e-05
SLC2A4,0.29980699120737725,0.29966402173136036,0.03617127743226821,0.03609979269425977,7.14847380084352e-05
EGFR,0.29980699120737725,0.29980699120737725,0.0958610336693116,0.0958610336693116,0.0
GNB2,0.29980699120737725,0.2997355064693688,0.02516262777896919,0.02516262777896919,0.0
MYO6,0.29980699120737725,0.2995925369933519,0.022088784044606475,0.022017299306598043,7.14847380084352e-05
MAP2K1,0.29980699120737725,0.29966402173136036,0.04860962184573594,0.0485381371077275,7.14847380084352e-05
GSK3B,0.29980699120737725,0.2997355064693688,0.07098434484237615,0.07091286010436772,7.14847380084352e-05
CSNK1A1L,0.29980699120737725,0.29902065908928444,0.014225462863678604,0.01415397812567017,7.14847380084352e-05
KIF3B,0.29980699120737725,0.2997355064693688,0.020873543498463078,0.020802058760454642,7.14847380084352e-05
VPS18,0.29980699120737725,0.29923511330330976,0.01815712345414254,0.018085638716134105,7.14847380084352e-05
NMT2,0.29980699120737725,0.29844878118521695,0.011723497033383372,0.011652012295374938,7.14847380084352e-05
RGL2,0.29980699120737725,0.29637572378297233,0.008006290656944743,0.008006290656944743,0.0
MAP3K9,0.29980699120737725,0.2997355064693688,0.020659089284437774,0.020659089284437774,0.0
GUCY2D,0.29980699120737725,0.2991636285653013,0.015154764457788262,0.015154764457788262,0.0
RGS12,0.29980699120737725,0.2985202659232254,0.01086568017728215,0.01086568017728215,0.0
C14orf2,0.29980699120737725,0.2951604832368289,0.007005504324826649,0.007005504324826649,0.0
KDR,0.29980699120737725,0.29980699120737725,0.03831581957252127,0.03831581957252127,0.0
HGF,0.29980699120737725,0.2995210522553435,0.02516262777896919,0.025091143040960755,7.14847380084352e-05
RACGAP1,0.29980699120737725,0.29980699120737725,0.025377081992994495,0.02530559725498606,7.14847380084352e-05
STX6,0.29980699120737725,0.29944956751733504,0.020158696118378727,0.02008721138037029,7.14847380084352e-05
TRIB3,0.29980699120737725,0.2997355064693688,0.0294517120594753,0.029380227321466865,7.14847380084352e-05
UCK2,0.29980699120737725,0.29966402173136036,0.026735292015154764,0.026735292015154764,0.0
PPP5C,0.29980699120737725,0.2997355064693688,0.04482093073128887,0.044749445993280436,7.14847380084352e-05
LDHB,0.29980699120737725,0.2997355064693688,0.03467009793409107,0.03467009793409107,0.0
PGM1,0.29980699120737725,0.2995210522553435,0.024805204088927012,0.024805204088927012,0.0
TEC,0.29980699120737725,0.2993780827793266,0.016012581313889485,0.016012581313889485,0.0
SPTBN4,0.29980699120737725,0.2997355064693688,0.02258917721066552,0.02258917721066552,0.0
PIK3C2A,0.29980699120737725,0.2997355064693688,0.044677961255272,0.044606476517263564,7.14847380084352e-05
GBF1,0.29980699120737725,0.29944956751733504,0.017156337122024447,0.01708485238401601,7.14847380084352e-05
ARHGEF4,0.29980699120737725,0.2995210522553435,0.015083279719779828,0.015083279719779828,0.0
GOLGA5,0.29980699120737725,0.2977339338051326,0.009864893845164058,0.009793409107155622,7.14847380084352e-05
RAB21,0.29980699120737725,0.2991636285653013,0.01472585602973765,0.014654371291729217,7.14847380084352e-05
NFKBIA,0.29980699120737725,0.2997355064693688,0.04303381228107799,0.042962327543069556,7.14847380084352e-05
ALDH5A1,0.29980699120737725,0.29923511330330976,0.01951533347630281,0.019443848738294373,7.14847380084352e-05
WDFY3,0.29980699120737725,0.29966402173136036,0.023589963542783615,0.02351847880477518,7.14847380084352e-05
AGAP3,0.29980699120737725,0.2983772964472085,0.010222317535206233,0.010222317535206233,0.0
SCYL1,0.29980699120737725,0.29759096432911575,0.008149260132961612,0.008149260132961612,0.0
PKN3,0.29980699120737725,0.29966402173136036,0.01772821502609193,0.017656730288083494,7.14847380084352e-05
DAPK3,0.29980699120737725,0.2995210522553435,0.018371577668167847,0.018371577668167847,0.0
PKP3,0.29980699120737725,0.29902065908928444,0.006862534848809779,0.006862534848809779,0.0
SEC22C,0.29980699120737725,0.2985202659232254,0.012223890199442419,0.012152405461433985,7.14847380084352e-05
MAP1LC3A,0.29980699120737725,0.29966402173136036,0.02258917721066552,0.02258917721066552,0.0
AP2M1,0.29980699120737725,0.2995210522553435,0.024090356708842662,0.024090356708842662,0.0
DAPK2,0.29980699120737725,0.29923511330330976,0.01236685967545929,0.01236685967545929,0.0
CIT,0.29980699120737725,0.2995925369933519,0.03123883050968618,0.031167345771677745,7.14847380084352e-05
PRKCH,0.29980699120737725,0.29966402173136036,0.022231753520623346,0.02216026878261491,7.14847380084352e-05
HIPK4,0.29980699120737725,0.29966402173136036,0.015154764457788262,0.015083279719779828,7.14847380084352e-05
PLXNC1,0.29980699120737725,0.29816284223318323,0.007076989062835085,0.007005504324826649,7.14847380084352e-05
EXOC6B,0.29980699120737725,0.298949174351276,0.012438344413467724,0.012438344413467724,0.0
ARL2BP,0.29980699120737725,0.29094288369433124,0.0037886911144470654,0.0037886911144470654,0.0
DYNC1I2,0.29980699120737725,0.2995925369933519,0.02187432983058117,0.02187432983058117,0.0
KLHL7,0.29980699120737725,0.2987347201372507,0.009507470155121881,0.009507470155121881,0.0
PPIF,0.29980699120737725,0.29980699120737725,0.032525555793838014,0.032525555793838014,0.0
RAB7A,0.29980699120737725,0.2997355064693688,0.03881621273858031,0.038744728000571875,7.14847380084352e-05
BSCL2,0.29980699120737725,0.29902065908928444,0.009007076989062834,0.0089355922510544,7.14847380084352e-05
PDLIM5,0.29980699120737725,0.29966402173136036,0.017156337122024447,0.017156337122024447,0.0
PKDCC,0.29980699120737725,0.2995925369933519,0.020945028236471513,0.020945028236471513,0.0
ABI1,0.29980699120737725,0.29966402173136036,0.01744227607405819,0.01744227607405819,0.0
TBC1D2,0.29980699120737725,0.2988062048752591,0.012581313889484596,0.012581313889484596,0.0
INS,0.29980699120737725,0.29980699120737725,0.11501894345557223,0.11501894345557223,0.0
CYTH3,0.29980699120737725,0.2991636285653013,0.010651225963256844,0.010579741225248409,7.14847380084352e-05
RAPGEF6,0.29980699120737725,0.2980913574951748,0.006362141682750733,0.006362141682750733,0.0
MYO5B,0.29980699120737725,0.2995925369933519,0.028522410465365643,0.028522410465365643,0.0
RASGRP3,0.29980699120737725,0.2995210522553435,0.012438344413467724,0.012438344413467724,0.0
ZNF24,0.29980699120737725,0.29759096432911575,0.007577382228894131,0.007577382228894131,0.0
DOCK7,0.29980699120737725,0.2990921438272929,0.00922153120308814,0.00922153120308814,0.0
ITSN1,0.29980699120737725,0.2997355064693688,0.02787904782328973,0.02787904782328973,0.0
PLXNB1,0.29980699120737725,0.2987347201372507,0.008649653299020659,0.008649653299020659,0.0
PGM5,0.29980699120737725,0.2991636285653013,0.016727428693973836,0.016727428693973836,0.0
SOS1,0.29980699120737725,0.2997355064693688,0.025591536207019802,0.025591536207019802,0.0
CAPZB,0.29980699120737725,0.29966402173136036,0.025234112516977627,0.025234112516977627,0.0
PKP4,0.29980699120737725,0.2991636285653013,0.011580527557366502,0.011580527557366502,0.0
PSAT1,0.29980699120737725,0.2997355064693688,0.027378654657230682,0.027307169919222246,7.14847380084352e-05
POTEI,0.29980699120737725,0.29980699120737725,0.0333118879119308,0.0333118879119308,0.0
MAPK13,0.29980699120737725,0.2997355064693688,0.041604117520909284,0.04153263278290085,7.14847380084352e-05
FLT1,0.29980699120737725,0.2995210522553435,0.025520051469011366,0.025520051469011366,0.0
CLTA,0.29980699120737725,0.2993780827793266,0.016512974479948532,0.016441489741940096,7.14847380084352e-05
STXBP5,0.29980699120737725,0.2993780827793266,0.011151619129315891,0.011151619129315891,0.0
RAB11FIP3,0.29980699120737725,0.29816284223318323,0.008864107513045965,0.008864107513045965,0.0
NET1,0.29980699120737725,0.2988062048752591,0.011937951247408679,0.011937951247408679,0.0
UBE2T,0.29980699120737725,0.2995925369933519,0.03559939952820073,0.03559939952820073,0.0
RASA1,0.29980699120737725,0.2995925369933519,0.0178711845021088,0.017799699764100365,7.14847380084352e-05
VAMP3,0.29980699120737725,0.2995210522553435,0.022303238258631782,0.022231753520623346,7.14847380084352e-05
RAB6B,0.29980699120737725,0.29980699120737725,0.02280363142469083,0.02280363142469083,0.0
ACAP2,0.29980699120737725,0.2993780827793266,0.01458288655372078,0.01458288655372078,0.0
PELO,0.29980699120737725,0.298949174351276,0.011723497033383372,0.011723497033383372,0.0
TNNC1,0.29980699120737725,0.2993065980413182,0.01701336764600758,0.01701336764600758,0.0
EPN1,0.29980699120737725,0.29944956751733504,0.01679891343198227,0.01679891343198227,0.0
YWHAG,0.29980699120737725,0.2997355064693688,0.0536135535063264,0.0536135535063264,0.0
FCHSD1,0.29980699120737725,0.29523196797483736,0.0076488669669025665,0.0076488669669025665,0.0
KIF3C,0.29980699120737725,0.29966402173136036,0.0243762956608764,0.02430481092286797,7.14847380084352e-05
EPHA7,0.29980699120737725,0.29966402173136036,0.02652083780112946,0.02652083780112946,0.0
TBC1D10B,0.29980699120737725,0.2942311816427193,0.00564729430266638,0.00564729430266638,0.0
MOGS,0.29980699120737725,0.2993065980413182,0.018228608192150976,0.01815712345414254,7.14847380084352e-05
UBE2Z,0.29980699120737725,0.29966402173136036,0.027021230967188507,0.027021230967188507,0.0
PIK3CB,0.29980699120737725,0.29966402173136036,0.03788691114447065,0.03781542640646222,7.14847380084352e-05
ATP6V0A2,0.29980699120737725,0.2993780827793266,0.014940310243762956,0.014940310243762956,0.0
SCFD1,0.29980699120737725,0.2995210522553435,0.019372364000285937,0.019300879262277505,7.14847380084352e-05
JUP,0.29980699120737725,0.2997355064693688,0.027736078347272857,0.02766459360926442,7.14847380084352e-05
APPL2,0.29980699120737725,0.2982343269711917,0.012295374937450854,0.012295374937450854,0.0
THADA,0.29980699120737725,0.2993065980413182,0.014439917077703911,0.014439917077703911,0.0
SEC31B,0.29980699120737725,0.29923511330330976,0.015154764457788262,0.015154764457788262,0.0
RADIL,0.29980699120737725,0.29944956751733504,0.016298520265923225,0.016298520265923225,0.0
AGPS,0.29980699120737725,0.29923511330330976,0.01415397812567017,0.01415397812567017,0.0
TGFBR2,0.29980699120737725,0.29966402173136036,0.04239044963900207,0.04239044963900207,0.0
IQSEC2,0.29980699120737725,0.2995925369933519,0.010508256487239975,0.010436771749231539,7.14847380084352e-05
FAU,0.29980699120737725,0.29980699120737725,0.05554364143255415,0.055472156694545714,7.14847380084352e-05
DYNC1LI1,0.29980699120737725,0.2993780827793266,0.015083279719779828,0.015083279719779828,0.0
FAS,0.29980699120737725,0.2997355064693688,0.025805990421045106,0.025805990421045106,0.0
CDC6,0.29980699120737725,0.2997355064693688,0.052255343484166134,0.0521838587461577,7.14847380084352e-05
ATP5B,0.29980699120737725,0.29980699120737725,0.05432840088641075,0.05432840088641075,0.0
EPHA10,0.29980699120737725,0.2995210522553435,0.01801415397812567,0.01801415397812567,0.0
KIFAP3,0.29980699120737725,0.29944956751733504,0.01458288655372078,0.014511401815712345,7.14847380084352e-05
DAB2IP,0.29980699120737725,0.2997355064693688,0.016012581313889485,0.016012581313889485,0.0
AMHR2,0.29980699120737725,0.29944956751733504,0.018300092930159412,0.018228608192150976,7.14847380084352e-05
PIK3CA,0.29980699120737725,0.2997355064693688,0.052970190864250484,0.05289870612624205,7.14847380084352e-05
PPP3CB,0.29980699120737725,0.2997355064693688,0.05018228608192151,0.05018228608192151,0.0
ZYX,0.29980699120737725,0.29966402173136036,0.02008721138037029,0.02008721138037029,0.0
SEC14L5,0.29980699120737725,0.29637572378297233,0.009507470155121881,0.009435985417113447,7.14847380084352e-05
EPHA8,0.29980699120737725,0.2995210522553435,0.019443848738294373,0.019443848738294373,0.0
UBE2L3,0.29980699120737725,0.2997355064693688,0.03223961684180428,0.03223961684180428,0.0
KIF24,0.29980699120737725,0.2995210522553435,0.017942669240117236,0.017942669240117236,0.0
TYK2,0.29980699120737725,0.2995210522553435,0.025234112516977627,0.025234112516977627,0.0
COPA,0.29980699120737725,0.2993780827793266,0.015297733933805133,0.015226249195796697,7.14847380084352e-05
GAPVD1,0.29980699120737725,0.2995925369933519,0.0294517120594753,0.0294517120594753,0.0
GOSR1,0.29980699120737725,0.2990921438272929,0.017299306598041318,0.017227821860032883,7.14847380084352e-05
GNAT1,0.29980699120737725,0.29944956751733504,0.016012581313889485,0.016012581313889485,0.0
TBC1D24,0.29980699120737725,0.2967331474730145,0.006076202730716992,0.006076202730716992,0.0
ADCY3,0.29980699120737725,0.29966402173136036,0.022660661948673957,0.02258917721066552,7.14847380084352e-05
UACA,0.29980699120737725,0.2995925369933519,0.02101651297447995,0.02101651297447995,0.0
ZNFX1,0.29980699120737725,0.2985202659232254,0.013796554435627993,0.013796554435627993,0.0
CYFIP1,0.29980699120737725,0.2997355064693688,0.01858603188219315,0.01858603188219315,0.0
MET,0.29980699120737725,0.2997355064693688,0.0434627207091286,0.0434627207091286,0.0
DYRK2,0.29980699120737725,0.29966402173136036,0.020945028236471513,0.020945028236471513,0.0
ACTG2,0.29980699120737725,0.29980699120737725,0.04167560225891772,0.04167560225891772,0.0
PARD6G,0.29980699120737725,0.29887768961326755,0.010579741225248409,0.010579741225248409,0.0
USP32,0.29980699120737725,0.2997355064693688,0.028808349417399386,0.028808349417399386,0.0
TSSK4,0.29980699120737725,0.29966402173136036,0.020301665594395595,0.020301665594395595,0.0
PRKAR1A,0.29980699120737725,0.2997355064693688,0.030666952605618702,0.030666952605618702,0.0
FES,0.29980699120737725,0.2995925369933519,0.029094288369433126,0.029094288369433126,0.0
LIMK2,0.29980699120737725,0.29966402173136036,0.02351847880477518,0.02351847880477518,0.0
ASPM,0.29980699120737725,0.2997355064693688,0.03845878904853814,0.0383873043105297,7.14847380084352e-05
ELMOD2,0.29980699120737725,0.2957323611408964,0.0032168132103795838,0.0032168132103795838,0.0
TXNDC5,0.29980699120737725,0.2995210522553435,0.025805990421045106,0.02573450568303667,7.14847380084352e-05
CALML3,0.29980699120737725,0.2993780827793266,0.01744227607405819,0.01744227607405819,0.0
TGFBR1,0.29980699120737725,0.29966402173136036,0.03631424690828508,0.03631424690828508,0.0
SIPA1L3,0.29980699120737725,0.2951604832368289,0.00564729430266638,0.0055758095646579455,7.14847380084352e-05
UBE2D4,0.29980699120737725,0.2995210522553435,0.028808349417399386,0.028808349417399386,0.0
ARAP1,0.29980699120737725,0.2990921438272929,0.013010222317535207,0.013010222317535207,0.0
HERC4,0.29980699120737725,0.2993780827793266,0.019300879262277505,0.019300879262277505,0.0
NFKBIB,0.29980699120737725,0.2995925369933519,0.027021230967188507,0.02694974622918007,7.14847380084352e-05
PLEK,0.29980699120737725,0.2995925369933519,0.03903066695260562,0.03903066695260562,0.0
RPL36,0.29980699120737725,0.29966402173136036,0.030666952605618702,0.030666952605618702,0.0
SMG1,0.29980699120737725,0.29980699120737725,0.04432053756522982,0.04432053756522982,0.0
IGF1R,0.29980699120737725,0.29966402173136036,0.05518621774251197,0.05518621774251197,0.0
RHOG,0.29980699120737725,0.29966402173136036,0.03424118950604046,0.03424118950604046,0.0
TUBA3E,0.29980699120737725,0.29966402173136036,0.02323253985274144,0.023161055114733004,7.14847380084352e-05
PSD4,0.29980699120737725,0.2979483880191579,0.0064336264207591675,0.006362141682750733,7.14847380084352e-05
HUNK,0.29980699120737725,0.2997355064693688,0.02187432983058117,0.021802845092572735,7.14847380084352e-05
TSPAN17,0.29980699120737725,0.29065694474229753,0.003931660590463936,0.003931660590463936,0.0
YKT6,0.29980699120737725,0.29966402173136036,0.024662234612910144,0.02459074987490171,7.14847380084352e-05
UBE2A,0.29980699120737725,0.29966402173136036,0.050110801343913075,0.050110801343913075,0.0
EPHA1,0.29980699120737725,0.2997355064693688,0.026234898849095717,0.026234898849095717,0.0
DUSP8,0.29980699120737725,0.2995210522553435,0.023446994066766744,0.023446994066766744,0.0
PIP5KL1,0.29980699120737725,0.2976624490671242,0.011580527557366502,0.011580527557366502,0.0
UBE2O,0.29980699120737725,0.2997355064693688,0.028379440989348775,0.028379440989348775,0.0
EIF2S1,0.29980699120737725,0.2997355064693688,0.048323682893702195,0.048323682893702195,0.0
AP1M1,0.29980699120737725,0.2991636285653013,0.015440703409822003,0.015440703409822003,0.0
COPB1,0.29980699120737725,0.29966402173136036,0.0330974336979055,0.033025948959897064,7.14847380084352e-05
LPXN,0.29980699120737725,0.2993065980413182,0.012724283365501465,0.01265279862749303,7.14847380084352e-05
IQSEC1,0.29980699120737725,0.298949174351276,0.009435985417113447,0.009364500679105011,7.14847380084352e-05
OBSCN,0.29980699120737725,0.2995925369933519,0.019014940310243762,0.018943455572235327,7.14847380084352e-05
CDC42BPB,0.29980699120737725,0.29966402173136036,0.02587747515905354,0.02587747515905354,0.0
NPR2,0.29980699120737725,0.2990921438272929,0.014225462863678604,0.014225462863678604,0.0
ZDHHC3,0.29980699120737725,0.2957323611408964,0.006648080634784474,0.006576595896776038,7.14847380084352e-05
DTX3,0.29980699120737725,0.2898706126242047,0.0034312674244048897,0.0034312674244048897,0.0
KIF20A,0.29980699120737725,0.29980699120737725,0.03259704053184645,0.03259704053184645,0.0
AP1S3,0.29980699120737725,0.2938737579526771,0.005718779040674816,0.005718779040674816,0.0
AP5M1,0.29980699120737725,0.29859175066123383,0.011151619129315891,0.011151619129315891,0.0
LRRC59,0.29980699120737725,0.29944956751733504,0.016441489741940096,0.016441489741940096,0.0
ANKMY2,0.29980699120737725,0.29923511330330976,0.01772821502609193,0.017656730288083494,7.14847380084352e-05
ARPC4,0.29980699120737725,0.29923511330330976,0.012009435985417113,0.011937951247408679,7.14847380084352e-05
CYB5B,0.29980699120737725,0.2995925369933519,0.024233326184859533,0.024161841446851098,7.14847380084352e-05
RABGGTA,0.29980699120737725,0.297805418543141,0.007791836442919436,0.007720351704911001,7.14847380084352e-05
SURF4,0.29980699120737725,0.2993780827793266,0.020516119808420902,0.020444635070412467,7.14847380084352e-05
KANK3,0.29980699120737725,0.29944956751733504,0.01744227607405819,0.017370791336049754,7.14847380084352e-05
PI4KB,0.29980699120737725,0.2997355064693688,0.04632211022946601,0.04632211022946601,0.0
TRAPPC9,0.29980699120737725,0.2997355064693688,0.021159482450496817,0.021159482450496817,0.0
FBXO8,0.29980699120737725,0.2991636285653013,0.011794981771391808,0.011794981771391808,0.0
CAMK4,0.29980699120737725,0.29980699120737725,0.02351847880477518,0.02351847880477518,0.0
IKBKG,0.29980699120737725,0.2997355064693688,0.03216813210379584,0.03216813210379584,0.0
PHLPP1,0.29980699120737725,0.2995210522553435,0.02144542140253056,0.02144542140253056,0.0
PLXNA4,0.29980699120737725,0.2991636285653013,0.009293015941096576,0.009293015941096576,0.0
RAP1GAP,0.29980699120737725,0.29902065908928444,0.011866466509400243,0.011794981771391808,7.14847380084352e-05
TNNC2,0.29980699120737725,0.2993065980413182,0.019014940310243762,0.019014940310243762,0.0
RAB2A,0.29980699120737725,0.2997355064693688,0.03259704053184645,0.032525555793838014,7.14847380084352e-05
MYH6,0.29980699120737725,0.2997355064693688,0.034598613196082637,0.034598613196082637,0.0
MLKL,0.29980699120737725,0.2993780827793266,0.01994424190435342,0.01994424190435342,0.0
KLHL13,0.29980699120737725,0.298949174351276,0.011008649653299021,0.011008649653299021,0.0
ARHGAP4,0.29980699120737725,0.29902065908928444,0.010007863321180928,0.010007863321180928,0.0
CNGB1,0.29980699120737725,0.29787690328114946,0.008721138037029095,0.008649653299020659,7.14847380084352e-05
FMN2,0.29980699120737725,0.2997355064693688,0.024519265136893273,0.024519265136893273,0.0
LCLAT1,0.29980699120737725,0.2975194795911073,0.009578954893130317,0.009578954893130317,0.0
GGA1,0.29980699120737725,0.29944956751733504,0.014368432339695475,0.014368432339695475,0.0
UBE2W,0.29980699120737725,0.2997355064693688,0.02530559725498606,0.02530559725498606,0.0
FGD3,0.29980699120737725,0.2993065980413182,0.01086568017728215,0.01086568017728215,0.0
MYL3,0.29980699120737725,0.2995925369933519,0.022231753520623346,0.022231753520623346,0.0
GNAI3,0.29980699120737725,0.2995925369933519,0.022660661948673957,0.022660661948673957,0.0
GRIA2,0.29980699120737725,0.2997355064693688,0.02723568518121381,0.027164200443205375,7.14847380084352e-05
MAPK14,0.29980699120737725,0.2997355064693688,0.06941168060619057,0.06934019586818214,7.14847380084352e-05
GPN1,0.29980699120737725,0.29887768961326755,0.01880048609621846,0.018729001358210023,7.14847380084352e-05
JMJD6,0.29980699120737725,0.29944956751733504,0.015440703409822003,0.015369218671813567,7.14847380084352e-05
CYFIP2,0.29980699120737725,0.2995210522553435,0.015154764457788262,0.015154764457788262,0.0
GDI2,0.29980699120737725,0.29966402173136036,0.03166773893773679,0.031596254199728356,7.14847380084352e-05
AGPAT4,0.29980699120737725,0.29830581170920006,0.011794981771391808,0.011794981771391808,0.0
IBSP,0.29980699120737725,0.2995210522553435,0.016441489741940096,0.016441489741940096,0.0
ANKS4B,0.29980699120737725,0.2993065980413182,0.017656730288083494,0.017585245550075058,7.14847380084352e-05
DUSP6,0.29980699120737725,0.29966402173136036,0.02308957037672457,0.02308957037672457,0.0
STXBP5L,0.29980699120737725,0.2993780827793266,0.015369218671813567,0.015369218671813567,0.0
UBE2V2,0.29980699120737725,0.29980699120737725,0.039959968546715276,0.03988848380870684,7.14847380084352e-05
NSF,0.29980699120737725,0.29980699120737725,0.044249052827221386,0.04417756808921295,7.14847380084352e-05
RHEB,0.29980699120737725,0.29966402173136036,0.04017442276074058,0.04017442276074058,0.0
CDC5L,0.29980699120737725,0.29980699120737725,0.05911787833297591,0.05911787833297591,0.0
PRKAR2A,0.29980699120737725,0.2995925369933519,0.02652083780112946,0.02652083780112946,0.0
TUBA8,0.29980699120737725,0.29966402173136036,0.024447780398884837,0.024447780398884837,0.0
DYNC1I1,0.29980699120737725,0.2997355064693688,0.02144542140253056,0.02144542140253056,0.0
FMNL1,0.29980699120737725,0.29966402173136036,0.02473371935091858,0.02473371935091858,0.0
TUBB6,0.29980699120737725,0.2997355064693688,0.025805990421045106,0.025805990421045106,0.0
CHST15,0.29980699120737725,0.29287297162055903,0.006505111158767603,0.006505111158767603,0.0
ACVRL1,0.29980699120737725,0.2995210522553435,0.02280363142469083,0.022732146686682393,7.14847380084352e-05
PRKAR2B,0.29980699120737725,0.2997355064693688,0.02787904782328973,0.02787904782328973,0.0
PARD6B,0.29980699120737725,0.2987347201372507,0.010436771749231539,0.010436771749231539,0.0
PFN4,0.29980699120737725,0.29887768961326755,0.012581313889484596,0.01250982915147616,7.14847380084352e-05
YTHDF2,0.29980699120737725,0.2997355064693688,0.02008721138037029,0.02008721138037029,0.0
GSK3A,0.29980699120737725,0.2997355064693688,0.04482093073128887,0.044749445993280436,7.14847380084352e-05
MTCH1,0.29980699120737725,0.297805418543141,0.0076488669669025665,0.007577382228894131,7.14847380084352e-05
RAB1A,0.29980699120737725,0.2995925369933519,0.03238258631782114,0.03238258631782114,0.0
GABPB2,0.29980699120737725,0.2993065980413182,0.01880048609621846,0.018729001358210023,7.14847380084352e-05
KLHL24,0.29980699120737725,0.2995210522553435,0.01637000500393166,0.01637000500393166,0.0
PSD,0.29980699120737725,0.2995210522553435,0.01608406605189792,0.016012581313889485,7.14847380084352e-05
TNNI3K,0.29980699120737725,0.2995925369933519,0.018300092930159412,0.018300092930159412,0.0
SHANK1,0.29980699120737725,0.2997355064693688,0.0420330259489599,0.04196154121095146,7.14847380084352e-05
ARHGDIG,0.29980699120737725,0.2987347201372507,0.010150832797197798,0.010150832797197798,0.0
SEC61B,0.29980699120737725,0.29980699120737725,0.02709271570519694,0.027021230967188507,7.14847380084352e-05
STK38L,0.29980699120737725,0.2995210522553435,0.025234112516977627,0.02516262777896919,7.14847380084352e-05
CCDC12,0.29980699120737725,0.29523196797483736,0.004860962184573593,0.004789477446565158,7.14847380084352e-05
OTUB1,0.29980699120737725,0.2995925369933519,0.01594109657588105,0.015869611837872614,7.14847380084352e-05
MON2,0.29980699120737725,0.2995925369933519,0.025520051469011366,0.02544856673100293,7.14847380084352e-05
DYRK1B,0.29980699120737725,0.29966402173136036,0.020587604546429338,0.020516119808420902,7.14847380084352e-05
ACTR1A,0.29980699120737725,0.29980699120737725,0.03488455214811638,0.034813067410107944,7.14847380084352e-05
CAPZA2,0.29980699120737725,0.29966402173136036,0.020516119808420902,0.020444635070412467,7.14847380084352e-05
WDFY4,0.29980699120737725,0.2997355064693688,0.023804417756808922,0.023804417756808922,0.0
HSD17B1,0.29980699120737725,0.29830581170920006,0.00907856172707127,0.00907856172707127,0.0
PPP3CC,0.29980699120737725,0.29966402173136036,0.05053970977196368,0.05053970977196368,0.0
RASAL2,0.29980699120737725,0.2993065980413182,0.012080920723425549,0.012080920723425549,0.0
RAPGEF2,0.29980699120737725,0.2973765101150904,0.008435199084995354,0.008435199084995354,0.0
RPL22L1,0.29980699120737725,0.2995925369933519,0.02459074987490171,0.02459074987490171,0.0
PIK3C2B,0.29980699120737725,0.2997355064693688,0.03752948745442848,0.037458002716420045,7.14847380084352e-05
RBM12B,0.29980699120737725,0.29902065908928444,0.012724283365501465,0.01265279862749303,7.14847380084352e-05
SEC23B,0.29980699120737725,0.2995210522553435,0.025591536207019802,0.025520051469011366,7.14847380084352e-05
VDAC2,0.29980699120737725,0.2995210522553435,0.02694974622918007,0.02694974622918007,0.0
ARAP2,0.29980699120737725,0.2985202659232254,0.009793409107155622,0.009793409107155622,0.0
PCBP2,0.29980699120737725,0.2997355064693688,0.03724354850239474,0.0371720637643863,7.14847380084352e-05
PPP2CB,0.29980699120737725,0.2997355064693688,0.04410608335120452,0.04410608335120452,0.0
PRKCA,0.29980699120737725,0.29966402173136036,0.02766459360926442,0.027593108871255986,7.14847380084352e-05
EHD1,0.29980699120737725,0.2995210522553435,0.015226249195796697,0.015154764457788262,7.14847380084352e-05
RP1,0.29980699120737725,0.2990921438272929,0.010508256487239975,0.010508256487239975,0.0
LYN,0.29980699120737725,0.29966402173136036,0.034312674244048894,0.034312674244048894,0.0
ATP6V0D1,0.29980699120737725,0.2995210522553435,0.015011794981771392,0.015011794981771392,0.0
