gene_mmusculus_stress_up,mmusculus_stress_up_Fraction_sp_less7,mmusculus_stress_up_Fraction_sp_less6,mmusculus_stress_up_Fraction_sp_less5,mmusculus_stress_up_Fraction_sp_less4,mmusculus_stress_up_Fraction_sp_less3,mmusculus_stress_up_Fraction_sp_less2,mmusculus_stress_up_Fraction_sp_1,mmusculus_stress_up_Fraction_sp_0
PKNOX1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
THRAP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GLCE,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AIF1L,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GSTM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTM2,0.18968809675366008,0.12412476129853596,0.054954381497984296,0.019732654360280075,0.004031402503713134,0.0,0.0,0.0
GSTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTM5,0.26373859537449607,0.19244642478251645,0.11924464247825164,0.06556333545512412,0.011882028431996604,0.000424358158285593,0.000424358158285593,0.0
COLGALT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLGALT1,0.20772331848079778,0.14831317632081475,0.08041587099511988,0.031402503713133884,0.007214088690855082,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
KRCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCHY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPT1A,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CPT1C,0.2620411627413537,0.17610863568852111,0.10439210693825589,0.034585189900275835,0.006789730532569488,0.0,0.0,0.0
CPT1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPST1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCM7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MCM6,0.07044345427540845,0.036282622533418206,0.015489072777424145,0.001697432633142372,0.0006365372374283895,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
MCM5,0.24230850838107362,0.15022278803309994,0.07044345427540845,0.036282622533418206,0.015489072777424145,0.0014852535539995756,0.001273074474856779,0.0002121790791427965
MCM4,0.12518565669424994,0.06195629110969658,0.037555697008274984,0.028431996605134735,0.013791640144281773,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
MCM3,0.15022278803309994,0.07044345427540845,0.036282622533418206,0.015489072777424145,0.001697432633142372,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
MCM2,0.1644387863356673,0.08614470613197539,0.045406322936558455,0.029705071079991513,0.015913430935709738,0.001273074474856779,0.0010608953957139827,0.0002121790791427965
DUSP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MCM9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SQSTM1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CSH2,0.0038192234245703373,0.003182686187141948,0.002970507107999151,0.001273074474856779,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
CSH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPC2,0.2563123276044982,0.16359007001909612,0.08253766178654785,0.02249098238913643,0.0046679397411415234,0.0010608953957139827,0.0010608953957139827,0.0
EPC1,0.14661574368767238,0.05580309781455548,0.018035221727137705,0.005092297899427116,0.000424358158285593,0.0002121790791427965,0.0002121790791427965,0.0
HSPB11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPRD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKMYT1,0.20517716953108422,0.12136643326967961,0.07129217059197963,0.040950562274559725,0.024612773180564398,0.013155102906853384,0.012942923827710588,0.0002121790791427965
BCS1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMF1,0.16040738383195416,0.07659664757054954,0.03437301082113304,0.01039677487799703,0.0014852535539995756,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
CCDC64,0.26013155102906854,0.19478039465308722,0.08996392955654572,0.02206662423085084,0.006789730532569488,0.0010608953957139827,0.0010608953957139827,0.0
CCDC67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EP400,0.26543602800763844,0.18502015701251856,0.09463186929768724,0.049225546361128796,0.011882028431996604,0.0014852535539995756,0.0014852535539995756,0.0
ANKRD18A,0.25779758115849777,0.1890515595162317,0.08062805007426267,0.018671758964566094,0.0061531932951410994,0.000848716316571186,0.000848716316571186,0.0
SH2D6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAF12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APLN,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OSR2,0.23997453851050288,0.17207723318480797,0.1096965839168258,0.06259282834712497,0.01888393804370889,0.0014852535539995756,0.0014852535539995756,0.0
SART1,0.07744536388712073,0.03988966687884574,0.012518565669424995,0.0023339698705707617,0.0006365372374283895,0.0,0.0,0.0
APLF,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC25A40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A44,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SLC25A45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDZD2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PDZD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SGPP2,0.2495225970719287,0.16316571186081053,0.04858900912370041,0.014852535539995756,0.005092297899427116,0.0002121790791427965,0.0002121790791427965,0.0
SGPP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
WTAP,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR10A3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR10A7,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.000848716316571186,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
OR10A6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRAP,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
CABLES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CABLES2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACS2,0.22936558455336303,0.13579461065138979,0.0428601739868449,0.006789730532569488,0.0002121790791427965,0.0,0.0,0.0
SBNO2,0.17865478463823467,0.08020369191597708,0.030765966475705495,0.002758328028856355,0.000848716316571186,0.0002121790791427965,0.0,0.0002121790791427965
RNF167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF166,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RNF165,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RNF168,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZBTB40,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZBTB42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB43,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZBTB44,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ZBTB45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB47,0.280500742626777,0.23318480797793337,0.16252917462338212,0.085508168894547,0.02821981752599194,0.0021217907914279654,0.0021217907914279654,0.0
ZBTB48,0.2628898790579249,0.17801824740080627,0.06535115637598132,0.016549968173138127,0.00488011882028432,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
TREX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HA2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
P4HA3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
P4HA1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
FDXR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL54,0.05262041162741354,0.02249098238913643,0.0061531932951410994,0.0010608953957139827,0.000424358158285593,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
MRPL55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL50,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MRPL51,0.23127519626564821,0.1217907914279652,0.04222363674941651,0.02631020581370677,0.01336728198599618,0.002758328028856355,0.002546148949713558,0.0002121790791427965
MRPL52,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MRPL53,0.19966051347337152,0.11478888181625292,0.045406322936558455,0.022278803309993635,0.007001909611712286,0.000848716316571186,0.000848716316571186,0.0
IQCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCE,0.22427328665393592,0.13918947591767453,0.04964990451941439,0.020581370676851264,0.003607044345427541,0.0,0.0,0.0
IQCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQCK,0.23509441969021855,0.13049013367281986,0.04179927859113092,0.015489072777424145,0.001697432633142372,0.0,0.0,0.0
IQCH,0.19371949925737322,0.09293443666454487,0.03776787608741778,0.011457670273711012,0.0010608953957139827,0.0,0.0,0.0
WDTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GCA,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
DSTYK,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PPP1R1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
NF1,0.19626564820708678,0.12242732866539359,0.04010184595798854,0.007850625928283471,0.0019096117122851686,0.0002121790791427965,0.0002121790791427965,0.0
IL5RA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLM,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PPP1R10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
BLK,0.22745597284107788,0.14215998302567368,0.072989603225122,0.03161468279227668,0.01336728198599618,0.001273074474856779,0.001273074474856779,0.0
PPP1R18,0.24209632930193084,0.18014003819223426,0.11415234457882453,0.060683216634839804,0.013155102906853384,0.002970507107999151,0.002970507107999151,0.0
SIRPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATXN7,0.122002970507108,0.049862083598557184,0.02376405686399321,0.005728835136855506,0.000848716316571186,0.0,0.0,0.0
ATXN2,0.2809251007850626,0.2089963929556546,0.098026734563972,0.04073838319541693,0.007850625928283471,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
ATXN3,0.2677699978782092,0.18141311266709104,0.10311903246339911,0.04052620411627413,0.010821133036282623,0.0006365372374283895,0.0006365372374283895,0.0
ATXN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OR6Y1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI44L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAOK1,0.20369191597708466,0.109484404837683,0.04052620411627413,0.016974326331423723,0.00488011882028432,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
LEPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LASP1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
MICALL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEPH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SYNJ2BP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEFSEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHEJ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KPTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCARB1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RRAD,0.22363674941650752,0.13749204328453216,0.08635688521111819,0.040314025037131336,0.003182686187141948,0.0002121790791427965,0.0,0.0002121790791427965
RRAS,0.26437513261192447,0.19690218544451518,0.1283683428813919,0.09017610863568852,0.05346912794398472,0.009548058561425843,0.009335879482283047,0.0002121790791427965
FAM129C,0.13303628262253342,0.0732017823042648,0.03988966687884574,0.018459579885423297,0.0021217907914279654,0.0002121790791427965,0.0002121790791427965,0.0
FAM129B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNPS1,0.06280500742626777,0.02864417568427753,0.0046679397411415234,0.0006365372374283895,0.000424358158285593,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
MYBPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBPC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYBPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF40B,0.24506683640993,0.1519202206662423,0.08062805007426267,0.030765966475705495,0.006577551453426692,0.0,0.0,0.0
SPRY3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRY1,0.24209632930193084,0.1523445788245279,0.09951198811797157,0.06619987269255251,0.02864417568427753,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
TRPC1,0.304476978569913,0.25991937194992576,0.17441120305537874,0.10672607680882665,0.04583068109484405,0.006577551453426692,0.006365372374283896,0.0002121790791427965
TRPC6,0.19329514109908763,0.1332484617016762,0.08338637810311904,0.042011457670273714,0.00488011882028432,0.0002121790791427965,0.0002121790791427965,0.0
TRPC7,0.0038192234245703373,0.003182686187141948,0.0021217907914279654,0.001273074474856779,0.000424358158285593,0.0,0.0,0.0
TRPC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRY4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TNFSF15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIRAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USF2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
USF1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TBX15,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TBX19,0.19414385741565882,0.08020369191597708,0.03097814555484829,0.008699342244854658,0.0002121790791427965,0.0,0.0,0.0
UTP15,0.11287927010396775,0.061107574793125397,0.027583280288563546,0.011882028431996604,0.005304476978569913,0.000848716316571186,0.0006365372374283895,0.0002121790791427965
AMBRA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2T27,0.002970507107999151,0.0021217907914279654,0.0010608953957139827,0.000848716316571186,0.000848716316571186,0.0,0.0,0.0
RBMX,0.0182474008062805,0.009548058561425843,0.007001909611712286,0.005941014215998302,0.002758328028856355,0.0002121790791427965,0.0002121790791427965,0.0
SLIRP,0.2510078506259283,0.16847018883938045,0.06810948440483769,0.030341608317419902,0.016974326331423723,0.005941014215998302,0.005728835136855506,0.0002121790791427965
NDUFS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOD1,0.22788033099936347,0.15446636961595586,0.1033312115425419,0.051559516231699555,0.007426267769997878,0.000424358158285593,0.000424358158285593,0.0
NOD2,0.21578612348822407,0.13303628262253342,0.0787184383619775,0.04413324846170168,0.008699342244854658,0.0010608953957139827,0.0010608953957139827,0.0
DYNC1H1,0.05198387438998515,0.02503713133884999,0.008911521323997454,0.0021217907914279654,0.0010608953957139827,0.0006365372374283895,0.000424358158285593,0.0002121790791427965
CCNB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB2,0.23403352429450455,0.1328241035433906,0.07405049862083599,0.043072353065987695,0.026522384892849565,0.013579461065138977,0.01336728198599618,0.0002121790791427965
CCNB1,0.2000848716316571,0.11054530023339698,0.05643963505198388,0.03585826437513261,0.02567366857627838,0.013155102906853384,0.012942923827710588,0.0002121790791427965
VPS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNASE8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SFRP4,0.24039889666878847,0.1523445788245279,0.10120942075111394,0.06195629110969658,0.01888393804370889,0.000848716316571186,0.000848716316571186,0.0
TPD52,0.22639507744536388,0.14385741565881605,0.03776787608741778,0.012518565669424995,0.005728835136855506,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
PZP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QPCTL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
TCF7L1,0.27095268406535117,0.20369191597708466,0.12985359643539146,0.08953957139826013,0.05537873965626989,0.007850625928283471,0.0076384468491406746,0.0002121790791427965
TCF7L2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
GBF1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
ERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TM4SF20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMC2,0.109484404837683,0.030553787396562698,0.0120942075111394,0.004455760661998727,0.000848716316571186,0.0002121790791427965,0.0,0.0002121790791427965
LAMC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAMC1,0.2796520263102058,0.22978994271164863,0.13621896880967538,0.09060046679397411,0.05813706768512625,0.017398684489709316,0.01718650541056652,0.0002121790791427965
RWDD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD1,0.007001909611712286,0.006789730532569488,0.006577551453426692,0.003394865266284744,0.0002121790791427965,0.0,0.0,0.0
TCHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCHH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
PRDX4,0.023339698705707616,0.009548058561425843,0.0076384468491406746,0.0046679397411415234,0.0014852535539995756,0.000424358158285593,0.0002121790791427965,0.0002121790791427965
RIMBP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTSS1L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX2,0.13049013367281986,0.05304476978569913,0.024612773180564398,0.0120942075111394,0.0014852535539995756,0.0002121790791427965,0.0002121790791427965,0.0
MDH2,0.24676426904307236,0.16125610014852534,0.05919796308084023,0.02928071292170592,0.016974326331423723,0.0019096117122851686,0.0019096117122851686,0.0
MDH1,0.23891364311478888,0.10566518141311267,0.03967748779970295,0.024824952259707194,0.013579461065138977,0.000424358158285593,0.000424358158285593,0.0
PDRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGIF2LX,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.0019096117122851686,0.000848716316571186,0.000848716316571186,0.000848716316571186,0.0
TERT,0.17504774029280712,0.09972416719711437,0.05049862083598557,0.007426267769997878,0.000424358158285593,0.0,0.0,0.0
ZNF366,0.18141311266709104,0.133460640780819,0.09548058561425843,0.04349671122427329,0.006577551453426692,0.0002121790791427965,0.0002121790791427965,0.0
CASP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CASP4,0.2196053469127944,0.13155102906853383,0.0672607680882665,0.02673456397199236,0.0046679397411415234,0.000424358158285593,0.000424358158285593,0.0
CASP2,0.28962444302991724,0.22639507744536388,0.1287927010396775,0.057712709526840655,0.012306386590282199,0.0014852535539995756,0.0014852535539995756,0.0
CASP3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
CASP1,0.26501166984935287,0.19329514109908763,0.10821133036282622,0.05856142584341184,0.023551877784850413,0.002758328028856355,0.002758328028856355,0.0
CASP8,0.28241035433906214,0.22448546573307873,0.14513049013367282,0.07596011033312115,0.023976235943136005,0.0023339698705707617,0.0023339698705707617,0.0
CASP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL4,0.2266072565245067,0.1453426692128156,0.07553575217483556,0.03373647358370465,0.01994483343942287,0.002546148949713558,0.0023339698705707617,0.0002121790791427965
DOLPP1,0.19902397623594315,0.11542541905368131,0.06938255887969447,0.02079354975599406,0.0010608953957139827,0.0002121790791427965,0.0002121790791427965,0.0
AKT1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AKT2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
AKT3,0.3008699342244855,0.25885847655421174,0.1703798005516656,0.1035433906216847,0.043708890303416084,0.004243581582855931,0.004031402503713134,0.0002121790791427965
UPB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKD1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKD1L3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT23,0.23085083810736262,0.15680033948652664,0.07659664757054954,0.016549968173138127,0.001273074474856779,0.0,0.0,0.0
KRT20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
KRT26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYAL2,0.133460640780819,0.10057288351368555,0.04858900912370041,0.007850625928283471,0.0010608953957139827,0.0,0.0,0.0
HYAL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP14,0.22066624230850837,0.12476129853596435,0.03373647358370465,0.0061531932951410994,0.000848716316571186,0.0,0.0,0.0
SRP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIITA,0.23679185232336092,0.15680033948652664,0.0789306174411203,0.031826861871419476,0.0182474008062805,0.000848716316571186,0.000848716316571186,0.0
NCF2,0.23530659876936133,0.1633778909399533,0.09038828771483132,0.05346912794398472,0.021642266072565246,0.005304476978569913,0.005092297899427116,0.0002121790791427965
NCF1,0.22936558455336303,0.1408869085508169,0.07107999151283684,0.032463399108847865,0.02079354975599406,0.0061531932951410994,0.005941014215998302,0.0002121790791427965
NCF4,0.2321239125822194,0.15022278803309994,0.07192870782940802,0.03331211542541905,0.022703161468279227,0.012518565669424995,0.012306386590282199,0.0002121790791427965
NBPF10,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0
BOLA2B,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
ABHD16A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC13D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC13B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UNC13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEGS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEGS2,0.24888605983450032,0.1718650541056652,0.05813706768512625,0.017398684489709316,0.006365372374283896,0.000424358158285593,0.000424358158285593,0.0
OSGIN2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
OSGIN1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
RUNDC3A,0.09187354126883089,0.061107574793125397,0.022703161468279227,0.002546148949713558,0.0002121790791427965,0.0,0.0,0.0
CNTNAP1,0.28219817525991936,0.21642266072565244,0.13579461065138979,0.07150434967112243,0.0120942075111394,0.000848716316571186,0.000848716316571186,0.0
CNTNAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTNAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTNAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTNAP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR8I2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLZF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BHLHE23,0.003182686187141948,0.002970507107999151,0.0021217907914279654,0.000848716316571186,0.000848716316571186,0.000424358158285593,0.000424358158285593,0.0
ADRBK1,0.16656057712709527,0.08741778060683217,0.023339698705707616,0.0021217907914279654,0.0006365372374283895,0.0002121790791427965,0.0002121790791427965,0.0
USP27X,0.23679185232336092,0.14937407171652875,0.08147676639083386,0.019732654360280075,0.002546148949713558,0.0,0.0,0.0
MAP7D1,0.02631020581370677,0.012942923827710588,0.002546148949713558,0.000424358158285593,0.0002121790791427965,0.0,0.0,0.0
G3BP1,0.10672607680882665,0.05028644175684278,0.02376405686399321,0.011457670273711012,0.005304476978569913,0.0010608953957139827,0.000848716316571186,0.0002121790791427965
G3BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR2B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNAR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAK3,0.18820284319966052,0.13070231275196265,0.05898578400169743,0.02991725015913431,0.01464035646085296,0.000424358158285593,0.000424358158285593,0.0
IRAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCD3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
SMARCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMARCD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP290,0.2811372798642054,0.20623806492679822,0.13070231275196265,0.05962232123912582,0.021005728835136857,0.002546148949713558,0.0023339698705707617,0.0002121790791427965
IPCEF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
