gene_amexicanum_regen_up,amexicanum_regen_up_Fraction_sp_less4,amexicanum_regen_up_Fraction_sp_less3,amexicanum_regen_up_Fraction_sp_less2,amexicanum_regen_up_Fraction_sp_1,amexicanum_regen_up_Fraction_sp_0
C10ORF12,0.060859329017068864,0.001883460859329017,5.885815185403178e-05,5.885815185403178e-05,0.0
C10orf12,0.060859329017068864,0.001883460859329017,5.885815185403178e-05,5.885815185403178e-05,0.0
C10ORF128,0.05344320188346086,0.002472042377869335,0.0,0.0,0.0
C10ORF140,0.09540906415538553,0.010771041789287816,5.885815185403178e-05,5.885815185403178e-05,0.0
C10ORF18,0.09205414949970571,0.012595644496762802,0.0,0.0,0.0
C10orf2,0.06580341377280753,0.0037080635668040023,5.885815185403178e-05,5.885815185403178e-05,0.0
C10ORF25,0.054031783402001175,0.0031783402001177162,0.0,0.0,0.0
C10ORF26,0.09605650382577988,0.012654502648616834,0.0,0.0,0.0
C10orf30,0.072218952324897,0.003237198351971748,5.885815185403178e-05,5.885815185403178e-05,0.0
LOC284352,0.005356091818716892,0.00011771630370806356,0.0,0.0,0.0
C10ORF35,0.08693349028840494,0.011712772218952325,0.0,0.0,0.0
C10ORF54,0.06115361977633902,0.0034137728075338434,5.885815185403178e-05,5.885815185403178e-05,0.0
C10orf54,0.08605061801059447,0.003943496174220129,0.00011771630370806356,0.00011771630370806356,0.0
C10ORF58,0.06056503825779871,0.002354326074161271,0.0,0.0,0.0
C10ORF62,0.0885226603884638,0.008122424955856387,0.00011771630370806356,0.00011771630370806356,0.0
C10orf62,0.06327251324308417,0.00264861683343143,5.885815185403178e-05,5.885815185403178e-05,0.0
C10orf7,0.01689228958210712,0.0007062978222483814,0.0,0.0,0.0
C10ORF71,0.060859329017068864,0.0025309005297233667,0.0,0.0,0.0
C10ORF76,0.07327839905826956,0.005826957033549147,5.885815185403178e-05,5.885815185403178e-05,0.0
C10ORF78,0.09405532666274279,0.012948793407886992,0.0,0.0,0.0
C10ORF82,0.007945850500294291,0.00047086521483225425,0.0,0.0,0.0
C10ORF88,0.10382577987051207,0.018422601530311947,5.885815185403178e-05,5.885815185403178e-05,0.0
C10orf88,0.055797527957622134,0.0015303119482048264,0.0,0.0,0.0
C10ORF90,0.10423778693349028,0.01883460859329017,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF1,0.09605650382577988,0.017363154796939378,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF10,0.09823425544437904,0.018187168922895822,0.00011771630370806356,0.00011771630370806356,0.0
C11ORF16,0.05038257798705121,0.0014714537963507945,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF17,0.09729252501471454,0.008475573866980576,0.0,0.0,0.0
SENP8,0.06880517951736316,0.0037080635668040023,0.0,0.0,0.0
C11ORF2,0.07975279576221307,0.008946439081812831,0.0,0.0,0.0
C11orf2,0.07786933490288404,0.0027074749852854622,0.0,0.0,0.0
C11ORF20,0.04361389052383755,0.0014714537963507945,0.0,0.0,0.0
C11ORF21,0.060859329017068864,0.0025309005297233667,0.0,0.0,0.0
C11ORF34,0.09540906415538553,0.010771041789287816,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF35,0.09052383755150088,0.008652148322542672,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF41,0.07098293113596234,0.004178928781636257,0.0,0.0,0.0
C11ORF46,0.09535020600353149,0.008004708652148322,0.0,0.0,0.0
C11ORF48,0.10623896409652737,0.02012948793407887,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF51,0.06450853443201883,0.004178928781636257,0.0,0.0,0.0
C11ORF58,0.08028251912889935,0.007180694526191878,5.885815185403178e-05,5.885815185403178e-05,0.0
ZBTB48,0.09381989405532666,0.006650971159505591,0.00011771630370806356,0.00011771630370806356,0.0
C11orf59,0.07380812242495585,0.0027074749852854622,0.00011771630370806356,0.00011771630370806356,0.0
RRAGA,0.06562683931724544,0.0025309005297233667,0.00011771630370806356,0.00011771630370806356,0.0
C11ORF61,0.10158917010005886,0.011712772218952325,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF65,0.06109476162448499,0.002118893466745144,0.0,0.0,0.0
C11ORF68,0.0890523837551501,0.007004120070629782,0.00011771630370806356,0.00011771630370806356,0.0
C11orf68,0.024661565626839316,0.0007651559741024132,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF71,0.07257210123602119,0.006886403766921719,0.0,0.0,0.0
C11ORF73,0.07828134196586227,0.007062978222483814,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF74,0.03949381989405533,0.002236609770453208,0.0,0.0,0.0
C11ORF75,0.09411418481459682,0.014655679811653914,5.885815185403178e-05,5.885815185403178e-05,0.0
C11orf79,0.06462625073572689,0.0020600353148911123,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF80,0.07498528546203649,0.007474985285462037,0.0,0.0,0.0
C11ORF82,0.1003531489111242,0.013596233078281342,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF83,0.0507357268981754,0.0015891701000588581,0.0,0.0,0.0
C11ORF86,0.1098293113596233,0.020600353148911125,0.00017657445556209535,0.00017657445556209535,0.0
ICK,0.11300765155974102,0.03001765744555621,0.00011771630370806356,0.00011771630370806356,0.0
IGSF10,0.08246027074749852,0.005473808122424956,0.00017657445556209535,0.00017657445556209535,0.0
LOC91461,0.10488522660388463,0.011183048852266038,0.00011771630370806356,0.00011771630370806356,0.0
MAK,0.09558563861094761,0.008298999411418482,0.0002942907592701589,0.0002942907592701589,0.0
MLKL,0.10264861683343143,0.012360211889346674,0.00023543260741612713,0.00023543260741612713,0.0
NEK7,0.10541494997057092,0.016597998822836964,0.00011771630370806356,0.00011771630370806356,0.0
PDGFRL,0.11065332548557975,0.02371983519717481,0.0003531489111241907,0.0002942907592701589,5.885815185403178e-05
TRIB2,0.10582695703354915,0.01683343143025309,5.885815185403178e-05,5.885815185403178e-05,0.0
C11ORF91,0.10300176574455562,0.016715715126545027,0.00011771630370806356,0.00011771630370806356,0.0
C11ORF95,0.05538552089464391,0.001942319011183049,0.0,0.0,0.0
C12ORF10,0.06450853443201883,0.004178928781636257,0.0,0.0,0.0
INTS1,0.11030017657445557,0.024779281930547382,0.00023543260741612713,0.00023543260741612713,0.0
INTS3,0.10376692171865803,0.011830488522660389,0.00023543260741612713,0.00023543260741612713,0.0
INTS5,0.10211889346674514,0.011830488522660389,0.0002942907592701589,0.0002942907592701589,0.0
INTS6,0.09894055326662743,0.007474985285462037,0.0002942907592701589,0.0002942907592701589,0.0
C12orf11,0.01877575044143614,0.00017657445556209535,0.0,0.0,0.0
C12ORF12,0.05950559152442613,0.002354326074161271,0.00011771630370806356,0.00011771630370806356,0.0
C12orf12,0.05950559152442613,0.002354326074161271,0.00011771630370806356,0.00011771630370806356,0.0
C12ORF23,0.05538552089464391,0.001942319011183049,0.0,0.0,0.0
C12ORF24,0.09858740435550324,0.013949381989405533,5.885815185403178e-05,5.885815185403178e-05,0.0
C12ORF26,0.10935844614479105,0.024190700412007063,0.0,0.0,0.0
C12ORF32,0.08010594467333726,0.008416715715126545,5.885815185403178e-05,5.885815185403178e-05,0.0
C12ORF35,0.09381989405532666,0.010241318422601531,0.0,0.0,0.0
C12ORF41,0.087051206592113,0.009829311359623307,5.885815185403178e-05,5.885815185403178e-05,0.0
C12ORF43,0.08516774573278399,0.005709240729841083,5.885815185403178e-05,5.885815185403178e-05,0.0
CBR1,0.0961153619776339,0.0073572689817539725,0.00017657445556209535,0.00011771630370806356,5.885815185403178e-05
DSC1,0.08634490876986463,0.005356091818716892,0.00023543260741612713,0.00023543260741612713,0.0
MYH4,0.06162448499117128,0.0015891701000588581,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
C12ORF45,0.07669217186580342,0.002472042377869335,0.0,0.0,0.0
C12ORF48,0.07586815773984697,0.006650971159505591,5.885815185403178e-05,5.885815185403178e-05,0.0
C12ORF49,0.08016480282519128,0.00924072984108299,0.0,0.0,0.0
C12orf5,0.09717480871100648,0.009770453207769276,0.0002942907592701589,0.0002942907592701589,0.0
PFKFB1,0.08534432018834609,0.0038257798705120657,0.0004120070629782225,0.0003531489111241907,5.885815185403178e-05
C12orf57,0.04025897586815774,0.0008828722778104767,0.0,0.0,0.0
C12ORF59,0.09664508534432019,0.010417892878163625,0.0,0.0,0.0
C12ORF61,0.09381989405532666,0.012124779281930547,0.0,0.0,0.0
C12ORF62,0.08934667451442024,0.012831077104178929,0.0,0.0,0.0
C12ORF65,0.059270158917010006,0.0022954679223072395,0.0,0.0,0.0
C12ORF66,0.10311948204826368,0.01689228958210712,0.00011771630370806356,0.00011771630370806356,0.0
C12ORF70,0.06627427898763978,0.004708652148322542,0.0,0.0,0.0
C12ORF71,0.08204826368452031,0.00659211300765156,0.0,0.0,0.0
C12ORF73,0.05791642142436727,0.004002354326074161,0.0,0.0,0.0
C12ORF77,0.06174220129487934,0.0017068864037669217,0.0,0.0,0.0
C13ORF1,0.1100058858151854,0.028546203649205414,5.885815185403178e-05,5.885815185403178e-05,0.0
C13ORF23,0.07257210123602119,0.006886403766921719,0.0,0.0,0.0
C13ORF27,0.07498528546203649,0.007474985285462037,0.0,0.0,0.0
C13ORF29,0.10400235432607416,0.016715715126545027,0.00011771630370806356,0.00011771630370806356,0.0
C13ORF31,0.054031783402001175,0.0031783402001177162,0.0,0.0,0.0
C13orf34,0.06533254855797528,0.004002354326074161,5.885815185403178e-05,5.885815185403178e-05,0.0
C13ORF37,0.06350794585050029,0.0047675103001765745,5.885815185403178e-05,5.885815185403178e-05,0.0
CCL18,0.1053560918187169,0.01159505591524426,0.00011771630370806356,0.00011771630370806356,0.0
CELF3,0.09587992937021778,0.014596821659799883,0.0,0.0,0.0
COX17,0.11283107710417893,0.02377869334902884,0.0002942907592701589,0.0002942907592701589,0.0
FXR1,0.09888169511477339,0.011124190700412007,0.00011771630370806356,5.885815185403178e-05,5.885815185403178e-05
HYLS1,0.04108298999411419,0.001059446733372572,0.0,0.0,0.0
LSM2,0.10600353148911124,0.012713360800470865,0.00017657445556209535,0.00017657445556209535,0.0
MRPL38,0.10729841082989994,0.023248969982342556,0.00017657445556209535,0.00017657445556209535,0.0
NAT9,0.10971159505591524,0.02077692760447322,0.00011771630370806356,0.00011771630370806356,0.0
PEX2,0.06733372572101236,0.001942319011183049,5.885815185403178e-05,5.885815185403178e-05,0.0
POLE2,0.1075927015891701,0.014067098293113596,0.0010005885815185403,0.0009417304296645085,5.885815185403178e-05
RAB27A,0.11030017657445557,0.01742201294879341,0.00047086521483225425,0.0004120070629782225,5.885815185403178e-05
SEPHS1,0.07492642731018247,0.003472630959387875,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF101,0.03066509711595056,0.0008828722778104767,0.0,0.0,0.0
C14ORF102,0.036786344908769864,0.0017657445556209534,0.0,0.0,0.0
FLJ23356,0.10900529723366686,0.01783402001177163,0.00017657445556209535,0.00017657445556209535,0.0
C14ORF118,0.050676868746321366,0.0014125956444967628,0.0,0.0,0.0
C14ORF119,0.09582107121836374,0.011948204826368452,5.885815185403178e-05,5.885815185403178e-05,0.0
C14orf119,0.001059446733372572,5.885815185403178e-05,5.885815185403178e-05,5.885815185403178e-05,0.0
LRRCC1,0.04596821659799882,0.001059446733372572,5.885815185403178e-05,0.0,5.885815185403178e-05
C14ORF126,0.1113007651559741,0.025309005297233667,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF128,0.08116539140670984,0.005768098881695115,0.0,0.0,0.0
C14ORF129,0.07033549146556799,0.002177751618599176,0.0,0.0,0.0
C14ORF131,0.058622719246615655,0.0033549146556798117,0.0,0.0,0.0
C14ORF135,0.09911712772218953,0.011124190700412007,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF140,0.059799882283696294,0.003590347263095939,0.0,0.0,0.0
C14ORF143,0.06450853443201883,0.00494408475573867,0.0,0.0,0.0
C14ORF147,0.0899941141848146,0.008828722778104767,0.0,0.0,0.0
C14ORF149,0.04125956444967628,0.002766333137139494,0.0,0.0,0.0
C14ORF153,0.04808711006474397,0.0020011771630370806,0.0,0.0,0.0
C14ORF156,0.1077692760447322,0.022248381400824014,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF165,0.05738669805768099,0.003001765744555621,0.0,0.0,0.0
C14orf166,0.060506180105944676,0.0028840494408475573,0.00011771630370806356,0.00011771630370806356,0.0
C14ORF166,0.0355503237198352,0.0015303119482048264,0.0,0.0,0.0
C14ORF167,0.09234844025897587,0.015361977633902296,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF169,0.09970570924072984,0.01253678634490877,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF176,0.09234844025897587,0.015361977633902296,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF179,0.08204826368452031,0.00659211300765156,0.0,0.0,0.0
C14ORF182,0.07892878163625662,0.005591524426133019,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF2,0.08693349028840494,0.011712772218952325,0.0,0.0,0.0
C14ORF28,0.06450853443201883,0.00494408475573867,0.0,0.0,0.0
C14ORF34,0.09123013537374926,0.010712183637433785,0.0,0.0,0.0
C14ORF38,0.09234844025897587,0.015361977633902296,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF4,0.10394349617422013,0.0177751618599176,5.885815185403178e-05,5.885815185403178e-05,0.0
C14ORF43,0.11459682165979988,0.03331371394938199,0.0,0.0,0.0
C14ORF45,0.07498528546203649,0.007474985285462037,0.0,0.0,0.0
C14ORF48,0.014596821659799883,0.0011771630370806356,0.0,0.0,0.0
SKA1,0.10329605650382578,0.014596821659799883,0.0011771630370806356,0.0011771630370806356,0.0
C14ORF80,0.1098293113596233,0.026662742789876397,0.00011771630370806356,0.00011771630370806356,0.0
