gene_celegans_stress_down,celegans_stress_down_Fraction_sp_less4,celegans_stress_down_Fraction_sp_less3,celegans_stress_down_Fraction_sp_less2,celegans_stress_down_Fraction_sp_1,celegans_stress_down_Fraction_sp_0
PATL2,0.25082712985938793,0.24803556658395368,0.007237386269644334,0.007185690653432589,5.1695616211745244e-05
CADPS2,0.25082712985938793,0.25041356492969397,0.012303556658395368,0.012303556658395368,0.0
MAP3K2,0.25082712985938793,0.2506203473945409,0.02269437551695616,0.022642679900744415,5.1695616211745244e-05
TUBAL3,0.25082712985938793,0.25046526054590573,0.01835194375516956,0.01835194375516956,0.0
GNAL,0.25082712985938793,0.2506720430107527,0.016542597187758478,0.016490901571546732,5.1695616211745244e-05
CDC42,0.25082712985938793,0.25077543424317617,0.05660669975186104,0.05660669975186104,0.0
ROS1,0.25082712985938793,0.2503618693134822,0.015198511166253101,0.015198511166253101,0.0
MPHOSPH8,0.25082712985938793,0.2506720430107527,0.03401571546732837,0.03401571546732837,0.0
GGA3,0.25082712985938793,0.2503101736972705,0.012096774193548387,0.012096774193548387,0.0
MUSK,0.25082712985938793,0.2506203473945409,0.018868899917287015,0.018868899917287015,0.0
SIPA1L2,0.25082712985938793,0.24922456575682383,0.00641025641025641,0.00641025641025641,0.0
TBC1D17,0.25082712985938793,0.2487593052109181,0.007857733664185277,0.007857733664185277,0.0
AP2B1,0.25082712985938793,0.2506203473945409,0.020161290322580645,0.020161290322580645,0.0
KIF21A,0.25082712985938793,0.2503101736972705,0.013647642679900745,0.013647642679900745,0.0
HIPK2,0.25082712985938793,0.25082712985938793,0.01933416046319272,0.019282464846980978,5.1695616211745244e-05
ANKS6,0.25082712985938793,0.25051695616211744,0.020781637717121586,0.020781637717121586,0.0
STK38,0.25082712985938793,0.25072373862696445,0.02176385442514475,0.021712158808933003,5.1695616211745244e-05
SEC22A,0.25082712985938793,0.24979321753515302,0.009201819685690654,0.009150124069478908,5.1695616211745244e-05
ASB9,0.25082712985938793,0.25051695616211744,0.018610421836228287,0.018610421836228287,0.0
FEM1C,0.25082712985938793,0.25051695616211744,0.015973945409429282,0.015973945409429282,0.0
TOM1L2,0.25082712985938793,0.2495347394540943,0.00946029776674938,0.00946029776674938,0.0
SSH1,0.25082712985938793,0.25005169561621177,0.014009511993382961,0.014009511993382961,0.0
ACSL1,0.25082712985938793,0.2506203473945409,0.024193548387096774,0.024141852770885028,5.1695616211745244e-05
PPP4C,0.25082712985938793,0.2506720430107527,0.04311414392059553,0.043062448304383785,5.1695616211745244e-05
TUBB2B,0.25082712985938793,0.25077543424317617,0.02543424317617866,0.02543424317617866,0.0
TMED7,0.25082712985938793,0.24974152191894128,0.01271712158808933,0.01271712158808933,0.0
UNC50,0.25082712985938793,0.24539909015715466,0.004859387923904053,0.004807692307692308,5.1695616211745244e-05
RAB9B,0.25082712985938793,0.2503101736972705,0.012355252274607114,0.012355252274607114,0.0
NCALD,0.25082712985938793,0.25072373862696445,0.02160876757650951,0.02160876757650951,0.0
SMYD2,0.25082712985938793,0.2506203473945409,0.021815550041356494,0.02176385442514475,5.1695616211745244e-05
ARVCF,0.25082712985938793,0.24989660876757652,0.008219602977667493,0.008219602977667493,0.0
LPGAT1,0.25082712985938793,0.24912117452440033,0.008995037220843672,0.008943341604631927,5.1695616211745244e-05
VPS51,0.25082712985938793,0.24927626137303557,0.009305210918114143,0.0092535153019024,5.1695616211745244e-05
PSD3,0.25082712985938793,0.24989660876757652,0.00858147229114971,0.008529776674937966,5.1695616211745244e-05
MAPK12,0.25082712985938793,0.25077543424317617,0.034377584780810586,0.03432588916459884,5.1695616211745244e-05
ARHGEF3,0.25082712985938793,0.25020678246484696,0.01282051282051282,0.012768817204301076,5.1695616211745244e-05
RAB10,0.25082712985938793,0.25046526054590573,0.014940033085194376,0.014940033085194376,0.0
PTK7,0.25082712985938793,0.25077543424317617,0.025589330024813894,0.025589330024813894,0.0
PPP2R2A,0.25082712985938793,0.2506720430107527,0.020368072787427628,0.020316377171215882,5.1695616211745244e-05
IFT27,0.25082712985938793,0.24653639371381306,0.005789909015715467,0.005789909015715467,0.0
MAP3K7,0.25082712985938793,0.25072373862696445,0.023986765922249794,0.023986765922249794,0.0
VPS33A,0.25082712985938793,0.2490694789081886,0.008684863523573201,0.008684863523573201,0.0
PLEKHG3,0.25082712985938793,0.23950578990901572,0.003515301902398677,0.003515301902398677,0.0
PPP2R2B,0.25082712985938793,0.25072373862696445,0.025072373862696444,0.0250206782464847,5.1695616211745244e-05
PDLIM4,0.25082712985938793,0.2501033912324235,0.01163151364764268,0.01163151364764268,0.0
MYO1F,0.25082712985938793,0.2506720430107527,0.01902398676592225,0.01902398676592225,0.0
ZAP70,0.25082712985938793,0.2506720430107527,0.02403846153846154,0.02403846153846154,0.0
ENSG00000258973,0.25082712985938793,0.2501033912324235,0.010856079404466501,0.010856079404466501,0.0
FER,0.25082712985938793,0.2503618693134822,0.01380272952853598,0.01380272952853598,0.0
PGGT1B,0.25082712985938793,0.24788047973531843,0.0038771712158808935,0.0038771712158808935,0.0
NGLY1,0.25082712985938793,0.24860421836228289,0.007599255583126551,0.007547559966914806,5.1695616211745244e-05
ARFGAP1,0.25082712985938793,0.2503618693134822,0.013699338296112489,0.013699338296112489,0.0
RGL1,0.25082712985938793,0.24741521918941273,0.004290736145574855,0.004290736145574855,0.0
DOCK3,0.25082712985938793,0.25041356492969397,0.012303556658395368,0.012303556658395368,0.0
RAB23,0.25082712985938793,0.24927626137303557,0.008271298593879239,0.008271298593879239,0.0
FGD4,0.25082712985938793,0.25005169561621177,0.008684863523573201,0.008633167907361456,5.1695616211745244e-05
DOCK8,0.25082712985938793,0.25,0.007599255583126551,0.007599255583126551,0.0
HHEX,0.25082712985938793,0.2506203473945409,0.015663771712158808,0.015663771712158808,0.0
ANK2,0.25082712985938793,0.25082712985938793,0.03913358147229115,0.03913358147229115,0.0
TPM4,0.25082712985938793,0.25046526054590573,0.019696029776674936,0.019644334160463194,5.1695616211745244e-05
PPP1CA,0.25082712985938793,0.25077543424317617,0.05531430934656741,0.05526261373035567,5.1695616211745244e-05
SRC,0.25082712985938793,0.25082712985938793,0.06860008271298594,0.06860008271298594,0.0
ARHGEF5,0.25082712985938793,0.25020678246484696,0.009201819685690654,0.009150124069478908,5.1695616211745244e-05
PRKCD,0.25082712985938793,0.2506203473945409,0.026468155500413565,0.026468155500413565,0.0
DUSP10,0.25082712985938793,0.25041356492969397,0.014629859387923903,0.014629859387923903,0.0
KDM5B,0.25082712985938793,0.25072373862696445,0.026778329197684036,0.02672663358147229,5.1695616211745244e-05
PPEF1,0.25082712985938793,0.25072373862696445,0.027243589743589744,0.027191894127377998,5.1695616211745244e-05
PSEN1,0.25082712985938793,0.25077543424317617,0.03572167080231596,0.03572167080231596,0.0
CTNND2,0.25082712985938793,0.25072373862696445,0.01902398676592225,0.01902398676592225,0.0
STX11,0.25082712985938793,0.25041356492969397,0.01064929693961952,0.01064929693961952,0.0
FEM1A,0.25082712985938793,0.25041356492969397,0.01488833746898263,0.01488833746898263,0.0
KLC1,0.25082712985938793,0.25051695616211744,0.01902398676592225,0.018972291149710503,5.1695616211745244e-05
RHOC,0.25082712985938793,0.25077543424317617,0.03303349875930521,0.03303349875930521,0.0
IKBKE,0.25082712985938793,0.2506720430107527,0.018868899917287015,0.018868899917287015,0.0
MYH13,0.25082712985938793,0.25041356492969397,0.01695616211745244,0.01695616211745244,0.0
ENSG00000261740,0.25082712985938793,0.25072373862696445,0.029259718775847807,0.029259718775847807,0.0
DUSP19,0.25082712985938793,0.24979321753515302,0.011683209263854424,0.011683209263854424,0.0
CDKN2B,0.25082712985938793,0.25072373862696445,0.031120760959470636,0.031120760959470636,0.0
COPZ2,0.25082712985938793,0.2495347394540943,0.007444168734491315,0.007444168734491315,0.0
TBC1D9B,0.25082712985938793,0.2495347394540943,0.008219602977667493,0.008219602977667493,0.0
MYO1B,0.25082712985938793,0.25051695616211744,0.02098842018196857,0.02098842018196857,0.0
ANKRD32,0.25082712985938793,0.2506720430107527,0.029104631927212573,0.029104631927212573,0.0
ANKRD54,0.25082712985938793,0.25041356492969397,0.015818858560794045,0.015818858560794045,0.0
AGAP5,0.25082712985938793,0.24808726220016541,0.0052212572373862695,0.0052212572373862695,0.0
GUCY1A3,0.25082712985938793,0.25072373862696445,0.023883374689826303,0.023883374689826303,0.0
KIF15,0.25082712985938793,0.25051695616211744,0.01618072787427626,0.01618072787427626,0.0
ASB6,0.25082712985938793,0.2506203473945409,0.018300248138957816,0.018300248138957816,0.0
KIF13A,0.25082712985938793,0.24989660876757652,0.010907775020678247,0.010907775020678247,0.0
LSM14B,0.25082712985938793,0.24865591397849462,0.009305210918114143,0.0092535153019024,5.1695616211745244e-05
DCTN5,0.25082712985938793,0.24927626137303557,0.006151778329197684,0.006151778329197684,0.0
KIF2B,0.25082712985938793,0.25046526054590573,0.012200165425971878,0.012200165425971878,0.0
HPCAL1,0.25082712985938793,0.2506203473945409,0.019799421009098428,0.019799421009098428,0.0
RERG,0.25082712985938793,0.25077543424317617,0.02098842018196857,0.02098842018196857,0.0
DHDDS,0.25082712985938793,0.25,0.013389164598842018,0.013389164598842018,0.0
KIF16B,0.25082712985938793,0.2505686517783292,0.016025641025641024,0.016025641025641024,0.0
RAB43,0.25082712985938793,0.24927626137303557,0.007702646815550041,0.007702646815550041,0.0
PDPK1,0.25082712985938793,0.2506720430107527,0.016904466501240695,0.01685277088502895,5.1695616211745244e-05
KIF25,0.25082712985938793,0.25020678246484696,0.010700992555831266,0.010700992555831266,0.0
IKZF4,0.25082712985938793,0.2482940446650124,0.00620347394540943,0.00620347394540943,0.0
EEA1,0.25082712985938793,0.2506720430107527,0.02041976840363937,0.020368072787427628,5.1695616211745244e-05
KDELR2,0.25082712985938793,0.24958643507030603,0.012303556658395368,0.012251861042183622,5.1695616211745244e-05
ASB2,0.25082712985938793,0.25051695616211744,0.021143507030603803,0.021143507030603803,0.0
PPP1R16A,0.25082712985938793,0.2501033912324235,0.014112903225806451,0.014061207609594707,5.1695616211745244e-05
AGAP4,0.25082712985938793,0.24813895781637718,0.004859387923904053,0.004859387923904053,0.0
ARHGAP1,0.25082712985938793,0.24994830438378826,0.010959470636889991,0.010959470636889991,0.0
ATP10B,0.25082712985938793,0.24994830438378826,0.011373035566583953,0.011321339950372208,5.1695616211745244e-05
SGK494,0.25082712985938793,0.25077543424317617,0.030500413564929694,0.030500413564929694,0.0
UNC119,0.25082712985938793,0.2503101736972705,0.011166253101736972,0.011114557485525228,5.1695616211745244e-05
ANKRD30A,0.25082712985938793,0.25041356492969397,0.015250206782464847,0.015250206782464847,0.0
MYH1,0.25082712985938793,0.2506203473945409,0.025796112489660877,0.025796112489660877,0.0
NIM1K,0.25082712985938793,0.2506203473945409,0.020729942100909844,0.0206782464846981,5.1695616211745244e-05
GORASP1,0.25082712985938793,0.24912117452440033,0.010390818858560793,0.010390818858560793,0.0
RAB1B,0.25082712985938793,0.2505686517783292,0.015198511166253101,0.015198511166253101,0.0
CABP7,0.25082712985938793,0.2502584780810587,0.016542597187758478,0.016490901571546732,5.1695616211745244e-05
DCLK3,0.25082712985938793,0.24984491315136476,0.013389164598842018,0.013337468982630272,5.1695616211745244e-05
FBXO42,0.25082712985938793,0.24979321753515302,0.00956368899917287,0.00956368899917287,0.0
NCS1,0.25082712985938793,0.25072373862696445,0.02589950372208437,0.02589950372208437,0.0
SCD5,0.25082712985938793,0.2505686517783292,0.02357320099255583,0.023521505376344086,5.1695616211745244e-05
TSC1,0.25082712985938793,0.2502584780810587,0.016904466501240695,0.016904466501240695,0.0
POTEE,0.25082712985938793,0.2505686517783292,0.02791563275434243,0.02791563275434243,0.0
STX1A,0.25082712985938793,0.2505686517783292,0.021401985111662532,0.021401985111662532,0.0
STK32C,0.25082712985938793,0.25051695616211744,0.015043424317617866,0.01499172870140612,5.1695616211745244e-05
MIB1,0.25082712985938793,0.25082712985938793,0.033447063688999176,0.033447063688999176,0.0
VAV3,0.25082712985938793,0.2502584780810587,0.010959470636889991,0.010959470636889991,0.0
PIFO,0.25082712985938793,0.24684656741108355,0.005583126550868486,0.005583126550868486,0.0
DLG4,0.25082712985938793,0.25077543424317617,0.04094292803970223,0.040891232423490485,5.1695616211745244e-05
PRKX,0.25082712985938793,0.25082712985938793,0.02703680727874276,0.02703680727874276,0.0
CFL1,0.25082712985938793,0.25072373862696445,0.03391232423490488,0.033860628618693135,5.1695616211745244e-05
MAPK15,0.25082712985938793,0.2506720430107527,0.02889784946236559,0.02889784946236559,0.0
CTNNA1,0.25082712985938793,0.2505686517783292,0.0163358147229115,0.0163358147229115,0.0
LRRK2,0.25082712985938793,0.25082712985938793,0.06973738626964433,0.06973738626964433,0.0
BOLA2B,0.25082712985938793,0.25072373862696445,0.03520471464019851,0.03520471464019851,0.0
DUSP23,0.25082712985938793,0.24989660876757652,0.013027295285359801,0.013027295285359801,0.0
SND1,0.25082712985938793,0.25051695616211744,0.024762200165425973,0.024710504549214227,5.1695616211745244e-05
SESTD1,0.25082712985938793,0.24757030603804797,0.004342431761786601,0.004342431761786601,0.0
DOCK6,0.25082712985938793,0.24912117452440033,0.005428039702233251,0.005428039702233251,0.0
SPEG,0.25082712985938793,0.2506203473945409,0.01824855252274607,0.018196856906534328,5.1695616211745244e-05
STX16,0.25082712985938793,0.2502584780810587,0.01478494623655914,0.01478494623655914,0.0
ANKLE1,0.25082712985938793,0.2503618693134822,0.018196856906534328,0.018196856906534328,0.0
PSMD4,0.25082712985938793,0.25072373862696445,0.033860628618693135,0.03380893300248139,5.1695616211745244e-05
PFDN1,0.25082712985938793,0.25015508684863524,0.01773159636062862,0.01773159636062862,0.0
CLHC1,0.25082712985938793,0.2502584780810587,0.014061207609594707,0.014061207609594707,0.0
GNAQ,0.25082712985938793,0.2505686517783292,0.01824855252274607,0.018196856906534328,5.1695616211745244e-05
TMED10,0.25082712985938793,0.25020678246484696,0.015612076095947064,0.015560380479735318,5.1695616211745244e-05
SYNPO2,0.25082712985938793,0.2503101736972705,0.012096774193548387,0.012096774193548387,0.0
SLC2A4,0.25082712985938793,0.2506720430107527,0.02838089330024814,0.028329197684036394,5.1695616211745244e-05
EGFR,0.25082712985938793,0.25082712985938793,0.07340777502067825,0.07340777502067825,0.0
GNB2,0.25082712985938793,0.2506720430107527,0.023211331679073615,0.02315963606286187,5.1695616211745244e-05
MYO6,0.25082712985938793,0.2503618693134822,0.02000620347394541,0.019954507857733665,5.1695616211745244e-05
RGL3,0.25082712985938793,0.2460194375516956,0.0038771712158808935,0.0038771712158808935,0.0
MAP2K1,0.25082712985938793,0.25082712985938793,0.0402191894127378,0.0402191894127378,0.0
ANKRD29,0.25082712985938793,0.2503618693134822,0.016439205955334987,0.016439205955334987,0.0
GSK3B,0.25082712985938793,0.25082712985938793,0.05805417700578991,0.05805417700578991,0.0
CSNK1A1L,0.25082712985938793,0.24984491315136476,0.011528122415219189,0.011476426799007445,5.1695616211745244e-05
ENSG00000267261,0.25082712985938793,0.25072373862696445,0.03225806451612903,0.03225806451612903,0.0
KIF3B,0.25082712985938793,0.2506203473945409,0.01488833746898263,0.01488833746898263,0.0
VPS18,0.25082712985938793,0.25005169561621177,0.012355252274607114,0.012355252274607114,0.0
NMT2,0.25082712985938793,0.24937965260545905,0.009098428453267164,0.009046732837055418,5.1695616211745244e-05
RGL2,0.25082712985938793,0.24844913151364764,0.00532464846980976,0.00532464846980976,0.0
MAP3K9,0.25082712985938793,0.25051695616211744,0.017214640198511166,0.017214640198511166,0.0
GUCY2D,0.25082712985938793,0.2505686517783292,0.015353598014888337,0.015353598014888337,0.0
RGS12,0.25082712985938793,0.24948304383788256,0.007909429280397022,0.007909429280397022,0.0
C14orf2,0.25082712985938793,0.24638130686517784,0.006823821339950372,0.006823821339950372,0.0
KDR,0.25082712985938793,0.25072373862696445,0.030603804797353185,0.030603804797353185,0.0
ANKK1,0.25082712985938793,0.25051695616211744,0.014061207609594707,0.014061207609594707,0.0
RMDN3,0.25082712985938793,0.24710504549214227,0.006048387096774193,0.0059966914805624485,5.1695616211745244e-05
HGF,0.25082712985938793,0.25041356492969397,0.019696029776674936,0.019696029776674936,0.0
RACGAP1,0.25082712985938793,0.2503618693134822,0.014733250620347395,0.014681555004135649,5.1695616211745244e-05
STX6,0.25082712985938793,0.25005169561621177,0.013027295285359801,0.013027295285359801,0.0
TRIB3,0.25082712985938793,0.2506720430107527,0.025589330024813894,0.025589330024813894,0.0
UCK2,0.25082712985938793,0.25051695616211744,0.01912737799834574,0.019075682382133995,5.1695616211745244e-05
MALRD1,0.25082712985938793,0.2502584780810587,0.01064929693961952,0.01064929693961952,0.0
PPP5C,0.25082712985938793,0.25072373862696445,0.03608354011579818,0.036031844499586435,5.1695616211745244e-05
LDHB,0.25082712985938793,0.2505686517783292,0.028794458229942102,0.028794458229942102,0.0
PGM1,0.25082712985938793,0.2506720430107527,0.021970636889991728,0.021970636889991728,0.0
TEC,0.25082712985938793,0.25015508684863524,0.011579818031430935,0.011579818031430935,0.0
SPTBN4,0.25082712985938793,0.2506720430107527,0.02109181141439206,0.02109181141439206,0.0
PIK3C2A,0.25082712985938793,0.25072373862696445,0.0348428453267163,0.03479114971050455,5.1695616211745244e-05
GBF1,0.25082712985938793,0.25041356492969397,0.013854425144747726,0.01380272952853598,5.1695616211745244e-05
ARHGEF4,0.25082712985938793,0.2502584780810587,0.011528122415219189,0.011528122415219189,0.0
GOLGA5,0.25082712985938793,0.24803556658395368,0.005789909015715467,0.005789909015715467,0.0
RAB21,0.25082712985938793,0.24989660876757652,0.009718775847808106,0.009718775847808106,0.0
NFKBIA,0.25082712985938793,0.25082712985938793,0.03230976013234078,0.03230976013234078,0.0
UCMA,0.25082712985938793,0.21738006617038874,0.0012406947890818859,0.0012406947890818859,0.0
ALDH5A1,0.25082712985938793,0.24984491315136476,0.018972291149710503,0.01892059553349876,5.1695616211745244e-05
WDFY3,0.25082712985938793,0.2506720430107527,0.01587055417700579,0.015818858560794045,5.1695616211745244e-05
AGAP3,0.25082712985938793,0.2495347394540943,0.007806038047973532,0.007806038047973532,0.0
SCYL1,0.25082712985938793,0.24777708850289495,0.0063068651778329194,0.0063068651778329194,0.0
PKN3,0.25082712985938793,0.2505686517783292,0.017576509511993382,0.017524813895781637,5.1695616211745244e-05
DAPK3,0.25082712985938793,0.2503618693134822,0.015612076095947064,0.015612076095947064,0.0
PKP3,0.25082712985938793,0.25,0.006358560794044665,0.006358560794044665,0.0
SEC22C,0.25082712985938793,0.2495347394540943,0.007857733664185277,0.007806038047973532,5.1695616211745244e-05
MAP1LC3A,0.25082712985938793,0.2506720430107527,0.017834987593052107,0.017783291976840365,5.1695616211745244e-05
AP2M1,0.25082712985938793,0.2505686517783292,0.02119520264681555,0.02119520264681555,0.0
KANK4,0.25082712985938793,0.2501033912324235,0.01380272952853598,0.013751033912324235,5.1695616211745244e-05
DAPK2,0.25082712985938793,0.25041356492969397,0.011476426799007445,0.011476426799007445,0.0
CIT,0.25082712985938793,0.2506720430107527,0.022539288668320927,0.022539288668320927,0.0
DUSP28,0.25082712985938793,0.24958643507030603,0.010752688172043012,0.010752688172043012,0.0
PRKCH,0.25082712985938793,0.25077543424317617,0.021505376344086023,0.021453680727874277,5.1695616211745244e-05
HIPK4,0.25082712985938793,0.25051695616211744,0.012148469809760132,0.012096774193548387,5.1695616211745244e-05
PLXNC1,0.25082712985938793,0.24855252274607112,0.004755996691480562,0.004755996691480562,0.0
EXOC6B,0.25082712985938793,0.24984491315136476,0.00847808105872622,0.00847808105872622,0.0
ARL2BP,0.25082712985938793,0.2413151364764268,0.0031534325889164597,0.0031534325889164597,0.0
DYNC1I2,0.25082712985938793,0.25051695616211744,0.014216294458229943,0.014164598842018197,5.1695616211745244e-05
KLHL7,0.25082712985938793,0.24968982630272954,0.00641025641025641,0.00641025641025641,0.0
PPIF,0.25082712985938793,0.2505686517783292,0.029311414392059552,0.029311414392059552,0.0
RAB7A,0.25082712985938793,0.2506720430107527,0.029259718775847807,0.029259718775847807,0.0
BSCL2,0.25082712985938793,0.24989660876757652,0.008839950372208437,0.008839950372208437,0.0
PDLIM5,0.25082712985938793,0.25041356492969397,0.016025641025641024,0.015973945409429282,5.1695616211745244e-05
PKDCC,0.25082712985938793,0.25046526054590573,0.017524813895781637,0.017524813895781637,0.0
ABI1,0.25082712985938793,0.25051695616211744,0.010184036393713814,0.010184036393713814,0.0
TBC1D2,0.25082712985938793,0.25005169561621177,0.01064929693961952,0.01064929693961952,0.0
INS,0.25082712985938793,0.25082712985938793,0.0950682382133995,0.0950682382133995,0.0
CYTH3,0.25082712985938793,0.24974152191894128,0.007702646815550041,0.007650951199338296,5.1695616211745244e-05
RAPGEF6,0.25082712985938793,0.24751861042183623,0.005014474772539288,0.005014474772539288,0.0
MYO5B,0.25082712985938793,0.2506203473945409,0.023624896608767577,0.023624896608767577,0.0
RAP2C,0.25082712985938793,0.25077543424317617,0.024607113316790736,0.024607113316790736,0.0
RASGRP3,0.25082712985938793,0.25020678246484696,0.011269644334160464,0.011269644334160464,0.0
ZNF24,0.25082712985938793,0.2483974358974359,0.006875516956162117,0.006875516956162117,0.0
DOCK7,0.25082712985938793,0.24958643507030603,0.007185690653432589,0.007185690653432589,0.0
ITSN1,0.25082712985938793,0.25072373862696445,0.022022332506203474,0.021970636889991728,5.1695616211745244e-05
PLXNB1,0.25082712985938793,0.2494313482216708,0.006875516956162117,0.006875516956162117,0.0
PGM5,0.25082712985938793,0.24979321753515302,0.014940033085194376,0.014940033085194376,0.0
ARL8A,0.25082712985938793,0.2506720430107527,0.019282464846980978,0.019282464846980978,0.0
SOS1,0.25082712985938793,0.25072373862696445,0.020161290322580645,0.020161290322580645,0.0
CAPZB,0.25082712985938793,0.25046526054590573,0.018713813068651778,0.018662117452440032,5.1695616211745244e-05
PKP4,0.25082712985938793,0.25020678246484696,0.009150124069478908,0.009150124069478908,0.0
PSAT1,0.25082712985938793,0.2506720430107527,0.021712158808933003,0.021712158808933003,0.0
POTEI,0.25082712985938793,0.25051695616211744,0.02703680727874276,0.02703680727874276,0.0
MAPK13,0.25082712985938793,0.25072373862696445,0.03293010752688172,0.03287841191066997,5.1695616211745244e-05
FLT1,0.25082712985938793,0.25072373862696445,0.019851116625310174,0.019851116625310174,0.0
KIAA1755,0.25082712985938793,0.24514061207609594,0.002377998345740281,0.002377998345740281,0.0
RAPGEFL1,0.25082712985938793,0.2450889164598842,0.0033085194375516956,0.0033085194375516956,0.0
CLTA,0.25082712985938793,0.25015508684863524,0.011476426799007445,0.0114247311827957,5.1695616211745244e-05
STXBP5,0.25082712985938793,0.24968982630272954,0.008684863523573201,0.008633167907361456,5.1695616211745244e-05
RAB11FIP3,0.25082712985938793,0.2490694789081886,0.0054797353184449955,0.0054797353184449955,0.0
PLK5,0.25082712985938793,0.25072373862696445,0.02119520264681555,0.02119520264681555,0.0
NET1,0.25082712985938793,0.25020678246484696,0.010287427626137303,0.010235732009925558,5.1695616211745244e-05
UBE2T,0.25082712985938793,0.25051695616211744,0.02269437551695616,0.02269437551695616,0.0
AGAP14,0.25082712985938793,0.24638130686517784,0.003928866832092638,0.003928866832092638,0.0
RASA1,0.25082712985938793,0.2503101736972705,0.012251861042183622,0.012251861042183622,0.0
VAMP3,0.25082712985938793,0.2506720430107527,0.01664598842018197,0.016594292803970224,5.1695616211745244e-05
C2CD4B,0.25082712985938793,0.24203887510339123,0.002377998345740281,0.002377998345740281,0.0
RAB6B,0.25082712985938793,0.2506203473945409,0.017007857733664186,0.01695616211745244,5.1695616211745244e-05
ACAP2,0.25082712985938793,0.24984491315136476,0.008891645988420183,0.008891645988420183,0.0
PELO,0.25082712985938793,0.2494313482216708,0.009718775847808106,0.009718775847808106,0.0
ARHGEF26,0.25082712985938793,0.24870760959470636,0.006668734491315136,0.006617038875103391,5.1695616211745244e-05
TNNC1,0.25082712985938793,0.2503618693134822,0.019282464846980978,0.019282464846980978,0.0
EPN1,0.25082712985938793,0.2503101736972705,0.011476426799007445,0.0114247311827957,5.1695616211745244e-05
YWHAG,0.25082712985938793,0.25077543424317617,0.04528535980148883,0.045233664185277085,5.1695616211745244e-05
FCHSD1,0.25082712985938793,0.2466914805624483,0.005686517783291977,0.005686517783291977,0.0
KIF3C,0.25082712985938793,0.2506203473945409,0.018558726220016544,0.018558726220016544,0.0
EPHA7,0.25082712985938793,0.2505686517783292,0.02238420181968569,0.02238420181968569,0.0
KANK2,0.25082712985938793,0.2502584780810587,0.015973945409429282,0.015922249793217536,5.1695616211745244e-05
TBC1D10B,0.25082712985938793,0.24426178660049627,0.003928866832092638,0.003928866832092638,0.0
ENSG00000250021,0.25082712985938793,0.24550248138957817,0.0033085194375516956,0.0033085194375516956,0.0
MOGS,0.25082712985938793,0.2501033912324235,0.014371381306865178,0.014371381306865178,0.0
SLITRK5,0.25082712985938793,0.247156741108354,0.0052212572373862695,0.0052212572373862695,0.0
UBE2Z,0.25082712985938793,0.2505686517783292,0.018972291149710503,0.018972291149710503,0.0
PIK3CB,0.25082712985938793,0.25077543424317617,0.02838089330024814,0.028329197684036394,5.1695616211745244e-05
ATP6V0A2,0.25082712985938793,0.2503618693134822,0.015405293631100082,0.015405293631100082,0.0
PLEKHG7,0.25082712985938793,0.24545078577336643,0.004962779156327543,0.0049110835401157986,5.1695616211745244e-05
SCFD1,0.25082712985938793,0.25,0.012148469809760132,0.012148469809760132,0.0
JUP,0.25082712985938793,0.25077543424317617,0.02129859387923904,0.02129859387923904,0.0
TUBE1,0.25082712985938793,0.2506203473945409,0.01726633581472291,0.01726633581472291,0.0
APPL2,0.25082712985938793,0.2495347394540943,0.008012820512820512,0.008012820512820512,0.0
THADA,0.25082712985938793,0.25015508684863524,0.011476426799007445,0.011476426799007445,0.0
SEC31B,0.25082712985938793,0.25005169561621177,0.012148469809760132,0.012096774193548387,5.1695616211745244e-05
RADIL,0.25082712985938793,0.2503101736972705,0.014216294458229943,0.014216294458229943,0.0
AGPS,0.25082712985938793,0.24979321753515302,0.012355252274607114,0.012355252274607114,0.0
TGFBR2,0.25082712985938793,0.25082712985938793,0.033343672456575685,0.033343672456575685,0.0
IQSEC2,0.25082712985938793,0.25015508684863524,0.008788254755996691,0.008736559139784945,5.1695616211745244e-05
FAU,0.25082712985938793,0.25072373862696445,0.043062448304383785,0.043010752688172046,5.1695616211745244e-05
DYNC1LI1,0.25082712985938793,0.24974152191894128,0.0092535153019024,0.009201819685690654,5.1695616211745244e-05
FAS,0.25082712985938793,0.2506720430107527,0.020471464019851116,0.020471464019851116,0.0
CDC6,0.25082712985938793,0.25072373862696445,0.03241315136476427,0.03241315136476427,0.0
ATP5B,0.25082712985938793,0.25082712985938793,0.04270057899090157,0.04270057899090157,0.0
EPHA10,0.25082712985938793,0.2505686517783292,0.014629859387923903,0.014629859387923903,0.0
KIFAP3,0.25082712985938793,0.2501033912324235,0.011838296112489662,0.011786600496277916,5.1695616211745244e-05
DAB2IP,0.25082712985938793,0.2505686517783292,0.012200165425971878,0.012200165425971878,0.0
AMHR2,0.25082712985938793,0.25046526054590573,0.01638751033912324,0.01638751033912324,0.0
PIK3CA,0.25082712985938793,0.25082712985938793,0.04156327543424317,0.041511579818031434,5.1695616211745244e-05
PPP3CB,0.25082712985938793,0.25077543424317617,0.03866832092638544,0.03866832092638544,0.0
ZYX,0.25082712985938793,0.25046526054590573,0.015301902398676593,0.015301902398676593,0.0
SEC14L5,0.25082712985938793,0.2488626964433416,0.0070822994210090985,0.007030603804797354,5.1695616211745244e-05
EPHA8,0.25082712985938793,0.25041356492969397,0.015715467328370553,0.015715467328370553,0.0
