gene_sscrofa_wound_up,sscrofa_wound_up_Fraction_sp_less4,sscrofa_wound_up_Fraction_sp_less3,sscrofa_wound_up_Fraction_sp_less2,sscrofa_wound_up_Fraction_sp_1,sscrofa_wound_up_Fraction_sp_0
YAF2,0.3749374508542426,0.3677889770533991,0.007791836442919436,0.007791836442919436,0.0
CHMP4C,0.3749374508542426,0.37193509185788837,0.011794981771391808,0.011723497033383372,7.14847380084352e-05
TSEN15,0.3749374508542426,0.36114089641861463,0.0034312674244048897,0.0034312674244048897,0.0
OSBPL2,0.3749374508542426,0.3724354850239474,0.010222317535206233,0.010222317535206233,0.0
BNC2,0.3749374508542426,0.37257845449996424,0.010508256487239975,0.010508256487239975,0.0
BARX2,0.3749374508542426,0.36643076703123884,0.006719565372792909,0.006719565372792909,0.0
TOMM34,0.3749374508542426,0.3738651797841161,0.021945814568589607,0.02187432983058117,7.14847380084352e-05
GLI4,0.3749374508542426,0.3718636071198799,0.009150046465079706,0.009150046465079706,0.0
NDOR1,0.3749374508542426,0.37365072557009077,0.01622703552791479,0.01622703552791479,0.0
TMEM57,0.3749374508542426,0.3665737365072557,0.0051469011366073346,0.0051469011366073346,0.0
STARD3,0.3749374508542426,0.3710772750017871,0.009936378583172492,0.009864893845164058,7.14847380084352e-05
IFIT1,0.3749374508542426,0.37465151190220886,0.03366931160197298,0.03366931160197298,0.0
ATP11B,0.3749374508542426,0.372864393451998,0.015869611837872614,0.015798127099864178,7.14847380084352e-05
ACTL7A,0.3749374508542426,0.37393666452212454,0.02544856673100293,0.02544856673100293,0.0
PPP4R2,0.3749374508542426,0.37257845449996424,0.018228608192150976,0.018228608192150976,0.0
B3GALT4,0.3749374508542426,0.3655014654371292,0.006219172206733862,0.006219172206733862,0.0
CHMP6,0.3749374508542426,0.37257845449996424,0.014082493387661734,0.014011008649653298,7.14847380084352e-05
BBS4,0.3749374508542426,0.37422260347415826,0.028522410465365643,0.028522410465365643,0.0
PITPNM1,0.3749374508542426,0.37407963399814137,0.013296161269568948,0.013224676531560512,7.14847380084352e-05
CHMP2A,0.3749374508542426,0.3744370576881836,0.019586818214311245,0.019586818214311245,0.0
UQCRC2,0.3749374508542426,0.37422260347415826,0.0383873043105297,0.0383873043105297,0.0
COL27A1,0.3749374508542426,0.372864393451998,0.010007863321180928,0.009936378583172492,7.14847380084352e-05
B3GALT1,0.3749374508542426,0.3589963542783616,0.00564729430266638,0.00564729430266638,0.0
SHMT1,0.3749374508542426,0.37458002716420047,0.03760097219243692,0.03760097219243692,0.0
IFIT5,0.3749374508542426,0.37465151190220886,0.02308957037672457,0.023018085638716133,7.14847380084352e-05
DHX35,0.3749374508542426,0.374508542426192,0.022017299306598043,0.022017299306598043,0.0
TGM3,0.3749374508542426,0.3675745228393738,0.006648080634784474,0.006648080634784474,0.0
BRF2,0.3749374508542426,0.3705053970977196,0.009793409107155622,0.009721924369147187,7.14847380084352e-05
UNKL,0.3749374508542426,0.3731503324040317,0.013725069697619559,0.013725069697619559,0.0
